Accident_index,District,Accident_location,GPS_X,GPS_Y
775,West,2,120.661587,24.155869
776,Tanzi,1,120.703281,24.208381
777,Shalu,,120.575355,24.247859
778,Dali,2,120.687983,24.09429
779,Xitun,,120.664714,24.176536
780,Xitun,9,120.64476,24.173644
781,Xitun,,120.627094,24.181222
782,North,7,120.680475,24.159301
783,Longjing,,120.591665,24.180933
784,Xitun,,120.647525,24.166924
785,Beitun,,120.698872,24.168049
786,Beitun,,120.693185,24.170994
787,Daya,,120.656004,24.227924
788,Taiping,2,120.729176,24.106202
789,Xitun,1,120.648442,24.17195
790,North,,120.680949,24.15816
791,Beitun,1,120.685246,24.170838
792,Xitun,,120.639584,24.182228
793,Central,2,120.679881,24.146232
794,Xitun,,120.639059,24.168866
795,Xitun,,120.645316,24.181878
796,South,1,120.670077,24.114787
797,Nantun,7,120.617381,24.153848
798,Wuri,,120.643463,24.116745
799,West,9,120.658161,24.158398
800,Longjing,,120.590541,24.180993
801,East,,120.710781,24.142847
802,East,,120.697782,24.13316
803,Daya,2,120.643461,24.228143
804,North,9,120.670505,24.159956
805,Xitun,,120.625506,24.178439
806,Nantun,2,120.637488,24.130122
807,North,1,120.685709,24.163146
808,Kamioka,,120.696714,24.253828
809,West,1,120.665277,24.145524
810,Fengyuan,,729999,24.249773
811,West,1,120.665287,24.150867
812,Nantun,9,120.646945,24.140103
813,Wufeng,1,120.694288,24.066038
814,West,1,120.673501,24.147809
815,Xitun,7,120.628215,24.17681
816,Xinshe,1,120.821394,24.207128
817,Xitun,1,120.638516,24.180226
818,Taiping,,120.719681,24.151128
819,Taiping,,120.708286,24.156403
820,Qingshui,,120.558161,24.29367
821,Dongshi,9,120.780361,24.285533
822,Dali,1,120.691682,24.074011
823,Beitun,9,120.703457,24.161852
824,Xitun,8,120.647837,24.196646
825,West,,120.66063,24.13745
826,Fengyuan,1,120.726536,24.24559
827,West,,120.666217,24.143139
828,Tanzi,1,120.699431,24.211559
829,Qingshui,9,120.564268,24.298593
830,Beitun,,120.724498,24.172072
831,Xitun,1,120.640716,24.176188
832,Beitun,1,120.704979,24.168796
833,Beitun,1,120.706649,24.171193
834,Beitun,1,120.702043,24.169017
835,Xitun,1,120.641006,24.181346
836,Fengyuan,1,120.720661,24.267453
837,Nantun,9,120.636553,24.146343
838,Wufeng,,120.699766,24.072269
839,Taiping,1,120.720886,24.13368
840,Nantun,1,120.637475,24.138079
841,North,,120.675505,24.164576
842,East,1,120.687803,24.130835
843,Longjing,1,120.506986,24.209364
844,Dajia,1,120.651196,24.381169
845,Dali,1,120.703628,24.101394
846,North,,120.684868,24.148362
847,North,8,120.6695,24.170031
848,Nantun,9,120.606865,24.132818
849,Shalu,1,120.566694,24.204254
850,Wuri,2,120.646347,24.064796
851,Central,9,120.679473,24.145672
852,South,1,120.664363,24.118633
853,Nantun,9,120.614034,24.149747
854,North,,120.667548,24.166124
855,Daya,2,120.662677,24.226319
856,West,,120.671816,24.136692
857,Shalu,1,120.559181,24.235551
858,Qingshui,2,120.550846,24.264889
859,Dali,,120.694326,24.089685
860,Beitun,,120.671187,24.174138
861,Xitun,8,120.642857,24.157092
862,Houli,9,120.699877,24.324303
863,Xitun,,120.636124,24.177444
864,Wufeng,,120.697156,24.056423
865,East,1,120.692441,24.140098
866,Kamioka,9,120.674746,24.252053
867,Xitun,,120.639312,24.159538
868,Longjing,1,120.536555,24.193983
869,West,,120.657365,24.144335
870,Shalu,,120.566414,24.204233
871,Shalu,,120.561885,24.232274
872,Wuri,,120.612719,24.11008
873,Beitun,9,120.715355,24.177642
874,North,9,120.667159,24.157836
875,Taiping,9,120.707445,24.119688
876,West,,120.673338,24.146439
877,East,,120.694746,24.134798
878,Beitun,1,120.677078,24.185883
879,Xitun,9,120.637307,24.181132
880,Nantun,,120.627197,24.153022
881,Xitun,,120.637477,24.181112
882,East,1,120.687708,24.123194
883,Qingshui,,120.576511,24.26796
884,Xitun,1,120.650297,24.163835
885,Taiping,2,120.711854,24.144482
886,Xitun,,120.646537,24.170714
887,Xitun,1,120.642706,24.175034
888,Dali,9,120.698578,24.088293
889,Fengyuan,,120.720645,24.250069
890,Tanzi,,120.707342,24.211367
891,Shalu,,120.575969,24.22651
892,Dadu,2,120.554776,24.129825
893,Shalu,2,120.570535,24.217277
894,West,1,120.653005,24.14776
895,East,1,120.692852,24.135826
896,Wuqi,8,120.534611,24.259864
897,Beitun,9,120.687186,24.186417
898,Taiping,1,120.713467,24.160704
899,Taiping,,120.711706,24.140912
900,Nantun,1,120.649827,24.148829
901,Beitun,,120.721719,24.181991
902,Fengyuan,2,120.728309,24.244569
903,Taiping,2,120.720425,24.117253
904,Beitun,,120.666319,24.181735
905,Dali,1,120.693811,24.090843
906,Fengyuan,2,120.715965,24.249407
907,North,,120.682986,24.160385
908,South,1,120.684116,24.131982
909,Wuri,1,120.594136,24.112068
910,Nantun,,120.638358,24.147176
911,Taiping,,120.725528,24.145941
912,Fengyuan,,120.732783,24.246962
913,Xitun,9,120.653902,24.159024
914,East,1,120.706973,24.142151
915,North,,120.695174,24.156715
916,Xitun,1,120.637023,24.172144
917,Shalu,,120.580413,24.219849
918,Xinshe,,120.808806,24.248397
919,Xitun,1,120.660053,24.164291
920,Beitun,9,120.662795,24.188226
921,Beitun,1,120.695485,24.165257
922,East,,120.699386,24.148659
923,North,9,120.70141,24.156264
924,Xitun,,120.593044,24.183185
925,Qingshui,,120.568916,24.272809
926,West,,120.667187,24.153643
927,West,8,120.664039,24.140154
928,Taiping,9,120.721474,24.139243
929,West,,120.669793,24.146766
930,Xitun,,120.641499,24.161002
931,South,1,120.664449,24.119093
932,Nantun,,120.647803,24.147741
933,Fengyuan,,120.717565,24.25323
934,Central,,120.67579,24.144299
935,Xitun,,120.654623,24.161942
936,Nantun,11,120.620635,24.152293
937,Houli,9,120.693477,24.316827
938,Xitun,,120.644596,24.163101
939,Waipu,,120.638225,24.342001
940,Nantun,,120.612254,24.150463
941,Xitun,,120.641381,24.162412
942,Beitun,,120.663593,24.186085
943,North,,120.68753,24.155625
944,Shalu,1,120.566109,24.231163
945,Tanzi,,120.720145,24.221409
946,Shalu,,120.566846,24.203623
947,Xitun,1,120.65667,24.200751
948,Wufeng,2,120.696028,24.06564
949,Dali,2,120.69377,24.089983
950,West,1,120.680864,24.145425
951,Xitun,,120.656312,24.168985
952,Beitun,1,120.680994,24.17446
953,Wuri,,120.61685,24.116186
954,Taiping,9,120.717081,24.142827
955,Beitun,1,120.719388,24.177934
956,Tanzi,,120.706858,24.223591
957,Dali,9,120.674401,24.109113
958,Dadu,,120.545327,24.151083
959,Xinshe,9,120.819631,24.214999
960,Xitun,,120.637282,24.170901
961,Longjing,,120.546948,24.199033
962,Xitun,,120.657631,24.196228
963,Wuri,2,120.624607,24.104165
964,Fengyuan,,120.71999,24.251714
965,Xitun,2,120.614163,24.18346
966,Longjing,9,120.53072,24.183356
967,Nantun,,120.652287,24.150876
968,Nantun,,120.642993,24.129531
969,North,,120.683937,24.167225
970,Xitun,1,120.641479,24.182273
971,Fengyuan,,120.715,24.251922
972,Beitun,2,120.706942,24.168941
973,North,7,120.663131,24.161614
974,Central,,120.68028,24.143161
975,Shalu,2,120.580229,24.212351
976,East,1,120.693713,24.132929
977,Xitun,,120.629316,24.163574
978,Wuri,,120.602344,24.107268
979,West,,120.661527,24.154423
980,Nantun,,120.653677,24.144005
981,Fengyuan,,120.719867,24.253543
982,East,8,120.694279,24.152379
983,Dali,21,120.678863,24.111504
984,Nantun,,120.642806,24.148794
985,Wuqi,,120.532103,24.258866
986,Fengyuan,1,120.721558,24.239509
987,Xitun,1,120.647847,24.196114
988,Shalu,,120.558539,24.221394
989,Xitun,1,120.637487,24.175913
990,Nantun,,120.647791,24.148854
991,Nantun,,120.641369,24.135465
992,Xitun,,120.642519,24.164157
993,Nantun,9,120.644069,24.131337
994,North,,120.684453,24.147933
995,Xinshe,14,120.817097,24.22982
996,North,,120.689134,24.153572
997,West,,120.661504,24.13263
998,Wufeng,9,120.700264,24.065754
999,Longjing,,120.585988,24.181813
1000,Nantun,,120.649707,24.146428
1001,Fengyuan,,120.734944,24.255561
1002,North,,120.67192,24.171681
1003,Beitun,,120.744086,24.185738
1004,North,,120.689278,24.153931
1005,Wuqi,1,120.540004,24.252087
1006,Dali,9,120.691116,24.102455
1007,Fengyuan,,120.727615,24.244836
1008,West,,120.662036,24.159117
1009,Wufeng,12,120.668048,24.045741
1010,Qingshui,9,120.567528,24.264294
1011,Dali,,120.692974,24.092627
1012,East,1,120.694457,24.147985
1013,Taiping,,120.701227,24.148064
1014,Shalu,,120.571689,24.211203
1015,West,9,120.669376,24.132843
1016,West,9,120.655508,24.1503
1017,Houli,2,120.70811,24.318004
1018,Central,1,120.677585,24.144107
1019,Beitun,,120.711626,24.167256
1020,North,1,120.670529,24.162949
1021,Nantun,9,120.634094,24.159439
1022,Nantun,1,120.634755,24.153669
1023,North,2,120.683663,24.160335
1024,Wuri,,120.616283,24.111935
1025,Wuri,,120.602322,24.106997
1026,Xitun,,120.607664,24.194869
1027,Xitun,9,120.616891,24.188607
1028,Xitun,9,120.665777,24.175484
1029,Nantun,1,120.647327,24.135907
1030,Xitun,,120.62768,24.180997
1031,North,2,120.681553,24.155745
1032,Xitun,8,120.64148,24.167827
1033,Xitun,1,120.621404,24.186485
1034,North,9,120.683153,24.167158
1035,Xitun,1,120.644986,24.180481
1036,Beitun,2,120.686216,24.181487
1037,Wuri,11,120.583401,24.110564
1038,Xitun,,120.624497,24.17857
1039,North,,120.682264,24.153767
1040,Wuri,,120.610609,24.113735
1041,Daya,,120.660694,24.212213
1042,North,2,120.672284,24.170095
1043,Xitun,,120.648209,24.182434
1044,Waipu,1,120.690708,24.322907
1045,Taiping,1,120.701827,24.153694
1046,Xitun,1,120.649575,24.163046
1047,Central,,120.684273,24.142356
1048,East,1,120.690338,24.125036
1049,East,9,120.697597,24.150206
1050,North,,120.684881,24.162816
1051,Xitun,9,120.654006,24.19885
1052,Beitun,1,120.692918,24.16228
1053,West,,120.675777,24.133206
1054,South,1,120.678278,24.133497
1055,Nantun,1,120.641884,24.146877
1056,Beitun,1,120.699022,24.173445
1057,Xitun,1,120.652112,24.203749
1058,Wuri,,120.648123,24.085967
1059,East,1,120.688291,24.130905
1060,Dali,,120.697198,24.111199
1061,North,19,120.68509,24.142702
1062,Beitun,9,120.719013,24.183809
1063,Beitun,4,120.724634,24.181278
1064,Dadu,,120.548517,24.142415
1065,Dali,,120.676837,24.097621
1066,Wuri,1,120.584206,24.112868
1067,Xitun,1,120.608232,24.188973
1068,Kamioka,,120.699664,24.25259
1069,Nantun,9,120.643175,24.138049
1070,Xitun,9,120.634247,24.189172
1071,North,1,120.666426,24.157457
1072,North,,120.677918,24.148941
1073,Wuri,9,120.638458,24.106905
1074,Taiping,,120.724719,24.141939
1075,Tanzi,1,120.710912,24.229731
1076,Xitun,,120.652068,24.159866
1077,Longjing,,120.5836,24.18067
1078,Nantun,,120.643793,24.147474
1079,Fengyuan,9,120.753473,24.258897
1080,Wufeng,9,120.684321,24.018206
1081,West,1,120.672327,24.150967
1082,Beitun,,120.686632,24.193723
1083,Shalu,,120.556601,24.222313
1084,South,,120.648654,24.119707
1085,South,1,120.67777,24.129335
1086,Heping,9,120.999247,24.19771
1087,Xitun,,120.613549,24.186593
1088,Dali,9,120.691729,24.1153
1089,East,2,120.705196,24.144877
1090,Beitun,,120.686744,24.201317
1091,East,,120.705937,24.135002
1092,West,1,120.669093,24.14045
1093,Shalu,,120.558641,24.232344
1094,Nantun,,120.645078,24.133374
1095,Xitun,,120.645643,24.163684
1096,Dali,,120.688661,24.113551
1097,Shalu,,120.566407,24.230459
1098,Beitun,,120.720837,24.168997
1099,Nantun,1,120.65074,24.130154
1100,Xitun,9,120.614572,24.189451
1101,Beitun,,120.690961,24.162561
1102,Taiping,,120.715247,24.124657
1103,Qingshui,1,120.577798,24.300576
1104,Wuri,2,120.615709,24.113883
1105,Xitun,,120.659304,24.161514
1106,Dajia,,120.62417,24.346662
1107,Wufeng,,120.696962,24.063499
1108,West,9,120.669072,24.148232
1109,Taiping,1,120.720615,24.120658
1110,Beitun,1,120.68627,24.185439
1111,North,9,120.687685,24.151976
1112,Tanzi,1,120.709681,24.210542
1113,Fengyuan,2,120.722498,24.236557
1114,East,,120.689258,24.142967
1115,East,,120.692423,24.142798
1116,Xitun,,120.618731,24.187777
1117,West,,120.661587,24.155869
1118,Fengyuan,7,120.722146,24.253586
1119,Beitun,,120.726052,24.176323
1120,Wuri,,120.604051,24.115114
1121,Taiping,9,120.73402,24.134637
1122,Xitun,1,120.650297,24.163835
1123,Beitun,1,120.690783,24.164959
1124,Dali,,120.703658,24.092427
1125,Xitun,,120.64986,24.17498
1126,Xitun,,120.635571,24.16829
1127,Beitun,,120.727413,24.177001
1128,North,,120.675073,24.16712
1129,Xitun,9,120.64325,24.170095
1130,East,1,120.694687,24.127239
1131,Beitun,,120.711169,24.165312
1132,Xitun,1,120.646722,24.168985
1133,Xitun,,120.6182,24.188154
1134,Dali,,120.689989,24.108808
1135,Nantun,9,120.639684,24.151122
1136,Beitun,,120.717575,24.17564
1137,Shalu,,120.560836,24.241137
1138,Nantun,,120.640553,24.149291
1139,Wufeng,,120.67778,24.064527
1140,Fengyuan,,120.727492,24.251408
1141,West,9,120.66117,24.146596
1142,West,,120.65727,24.146749
1143,Wuqi,,120.549519,24.238239
1144,Xitun,1,120.650328,24.166036
1145,Dadu,7,120.547746,24.150892
1146,Xitun,1,120.646289,24.182829
1147,Qingshui,,120.572501,24.27472
1148,Fengyuan,1,120.719303,24.253345
1149,North,2,120.68134,24.152752
1150,Nantun,,120.640839,24.141282
1151,Beitun,,120.707959,24.185182
1152,Wuri,,120.632742,24.110091
1153,Dajia,1,120.646151,24.404363
1154,East,8,120.703626,24.138833
1155,Beitun,1,120.692794,24.162343
1156,North,,120.681029,24.157933
1157,Daya,1,120.657895,24.242308
1158,Xitun,,120.652313,24.160662
1159,Xitun,,120.641818,24.192457
1160,Longjing,,120.588642,24.181076
1161,Qingshui,,120.595293,24.3006
1162,Taiping,4,120.717918,24.1288
1163,Taiping,,120.808065,24.095749
1164,Dajia,2,120.630309,24.348684
1165,Dali,1,120.691513,24.107138
1166,Tanzi,,120.710221,24.208578
1167,Beitun,,120.664118,24.185722
1168,North,1,120.695234,24.156711
1169,Kamioka,,120.655238,24.282015
1170,Beitun,9,120.66238,24.193575
1171,North,1,120.685065,24.165996
1172,Xitun,1,120.655075,24.195852
1173,Dajia,,120.629375,24.344547
1174,Wuqi,,120.536207,24.252529
1175,Kamioka,1,120.699552,24.251058
1176,Dajia,12,120.634216,24.344595
1177,Beitun,,120.680502,24.180582
1178,Xitun,,120.64222,24.179122
1179,Longjing,,120.589801,24.188232
1180,North,,120.694474,24.154766
1181,Beitun,1,120.694672,24.16561
1182,Tanzi,1,120.72169,24.204056
1183,Beitun,9,120.716698,24.175343
1184,Xitun,7,120.615023,24.190281
1185,Central,,120.681828,24.145106
1186,Shalu,8,120.572604,24.24414
1187,South,,120.666745,24.122387
1188,North,2,120.673823,24.145975
1189,Tanzi,9,120.706984,24.209128
1190,Nantun,1,120.654573,24.137842
1191,Dali,7,120.68055,24.109494
1192,Beitun,9,120.73297,24.159912
1193,Taiping,,120.71707,24.124071
1194,Beitun,9,120.693678,24.164605
1195,Xitun,1,120.61503,24.183416
1196,Beitun,,120.680364,24.179335
1197,Fengyuan,,120.751905,24.259163
1198,East,1,120.710013,24.143878
1199,Dali,,120.675102,24.10551
1200,Longjing,,120.523315,24.205917
1201,Xitun,1,120.656361,24.155923
1202,Xinshe,,120.807045,24.221978
1203,Nantun,9,120.646094,24.132561
1204,Wuri,2,120.622068,24.10642
1205,Da'an,9,120.605485,24.36369
1206,Dajia,1,120.622331,24.366839
1207,Shalu,,120.56261,24.236665
1208,Dajia,9,120.632552,24.343639
1209,Xitun,9,120.645537,24.176343
1210,Daya,,120.654019,24.224144
1211,South,1,120.665686,24.116846
1212,Beitun,,120.690783,24.164959
1213,Taiping,1,120.718644,24.148886
1214,Fengyuan,,120.729763,24.243619
1215,West,8,120.673816,24.142758
1216,Xitun,,120.643023,24.163939
1217,Longjing,,120.592865,24.1821
1218,Dadu,,120.561592,24.12514
1219,South,1,120.666237,24.126318
1220,Houli,1,120.676962,24.297568
1221,Beitun,,120.707744,24.185067
1222,Fengyuan,,120.721392,24.239271
1223,Taiping,1,120.72252,24.133799
1224,Tanzi,,120.681197,24.220383
1225,East,,120.698071,24.135184
1226,Dali,1,120.696495,24.085959
1227,Tanzi,9,120.690488,24.216118
1228,Nantun,1,120.646299,24.129535
1229,Xitun,8,120.64516,24.164521
1230,North,1,120.668167,24.173221
1231,Beitun,1,120.694259,24.16491
1232,Daya,,120.645086,24.234688
1233,Dajia,8,120.628496,24.342601
1234,Fengyuan,,120.700727,24.244601
1235,Shalu,8,120.577879,24.224349
1236,Fengyuan,,120.724932,24.245362
1237,Xitun,1,120.653258,24.160817
1238,Shalu,,120.565236,24.232593
1239,Xitun,8,120.644595,24.164465
1240,Dadu,9,120.577267,24.169556
1241,East,1,120.705379,24.137658
1242,East,,120.710972,24.142766
1243,Daya,1,120.649019,24.222926
1244,North,8,120.694207,24.154664
1245,Dali,2,120.715346,24.094402
1246,West,9,120.651695,24.146952
1247,Dali,1,120.689882,24.113008
1248,North,9,120.675523,24.169323
1249,Xitun,,120.641381,24.162412
1250,North,1,120.673146,24.145283
1251,North,,120.68568,24.153028
1252,Xitun,7,120.63394,24.162009
1253,South,1,120.666731,24.114148
1254,Xitun,19,120.648515,24.169071
1255,Nantun,,120.646476,24.138389
1256,Longjing,,120.587855,24.192761
1257,Wufeng,1,120.701354,24.067212
1258,East,1,120.706603,24.140502
1259,North,,120.678477,24.149493
1260,Taiping,9,120.733171,24.142871
1261,North,,120.679996,24.152057
1262,Nantun,9,120.634451,24.144013
1263,North,1,120.67192,24.171681
1264,Beitun,9,120.659384,24.183169
1265,Taiping,,120.726658,24.143237
1266,Xitun,1,120.64036,24.16427
1267,Xitun,9,120.64848,24.160552
1268,South,1,120.65616,24.131878
1269,Nantun,2,120.646527,24.137304
1270,Shalu,9,120.569397,24.250999
1271,Longjing,,120.573849,24.185712
1272,Xitun,8,120.634348,24.173429
1273,Beitun,9,120.696935,24.170967
1274,Wufeng,1,120.65649,24.067445
1275,East,1,120.702897,24.142703
1276,Beitun,9,120.698248,24.171155
1277,Dajia,9,120.622072,24.354915
1278,Beitun,2,120.722538,24.173392
1279,Daya,2,120.64432,24.227104
1280,Taiping,1,120.733285,24.118437
1281,Wufeng,,120.687994,24.044889
1282,Tanzi,,120.67538,24.205086
1283,Xitun,,120.649666,24.163001
1284,West,,120.659687,24.157317
1285,Xitun,8,120.606483,24.163822
1286,Dadu,9,120.547722,24.137045
1287,Dajia,,120.646204,24.372843
1288,Dali,9,120.682717,24.082218
1289,West,,120.678614,24.136689
1290,Houli,1,120.673104,24.313189
1291,Beitun,,120.72147,24.162428
1292,Shalu,8,120.569484,24.225342
1293,Xitun,8,120.649855,24.162708
1294,Tanzi,1,120.70274,24.209975
1295,West,1,120.653003,24.14497
1296,Dali,,120.68989,24.092815
1297,Dajia,9,120.62183,24.343897
1298,Kamioka,,120.675128,24.251526
1299,South,8,120.67027,24.117588
1300,Dali,1,120.669245,24.099791
1301,Wufeng,1,120.687033,24.055151
1302,Wufeng,,120.7202,24.039796
1303,Beitun,,120.712095,24.166313
1304,Daya,,120.647977,24.222977
1305,Tanzi,9,120.696614,24.223807
1306,Dajia,,120.648658,24.376612
1307,Dali,8,120.670469,24.102823
1308,Taiping,,120.713915,24.147656
1309,Wuqi,8,120.554708,24.243544
1310,Shalu,,120.569218,24.237456
1311,Xitun,,120.65263,24.166498
1312,Wuri,,120.636094,24.106872
1313,Taiping,2,120.711341,24.159074
1314,Dajia,,120.629894,24.340432
1315,South,,120.661616,24.127851
1316,Xitun,,120.639578,24.180609
1317,Shalu,9,120.594731,24.221866
1318,West,1,120.657395,24.142945
1319,Xitun,,120.641518,24.156546
1320,Shalu,7,120.595998,24.249998
1321,Tanzi,1,120.70515,24.215575
1322,Xitun,,120.661431,24.172792
1323,Waipu,,120.652069,24.332758
1324,North,8,120.67506,24.161575
1325,Tanzi,,120.707054,24.213305
