Accident_index,Year,Month,Day,Hour,Minute,Timestamp
775,2023,9,2,20,23,1693686180
776,2023,9,2,20,32,1693686720
777,2023,9,2,20,42,1693687320
778,2023,9,2,20,45,1693687500
779,2023,9,2,20,46,1693687560
780,2023,9,2,20,53,1693687980
781,2023,9,2,21,15,1693689300
782,2023,9,2,21,18,1693689480
783,2023,9,2,21,25,1693689900
784,2023,9,2,21,44,1693691040
785,2023,9,2,21,46,1693691160
786,2023,9,2,21,55,1693691700
787,2023,9,2,22,0,1693692000
788,2023,9,2,22,3,1693692180
789,2023,9,2,22,5,1693692300
790,2023,9,2,22,6,1693692360
791,2023,9,2,22,8,1693692480
792,2023,9,2,22,16,1693692960
793,2023,9,2,22,19,1693693140
794,2023,9,2,22,20,1693693200
795,2023,9,2,22,28,1693693680
796,2023,9,2,22,30,1693693800
797,2023,9,2,22,30,1693693800
798,2023,9,2,22,30,1693693800
799,2023,9,2,22,31,1693693860
800,2023,9,2,22,37,1693694220
801,2023,9,2,22,38,1693694280
802,2023,9,2,22,42,1693694520
803,2023,9,2,22,45,1693694700
804,2023,9,2,22,51,1693695060
805,2023,9,2,23,19,1693696740
806,2023,9,2,23,40,1693698000
807,2023,9,2,23,53,1693698780
808,2023,9,2,23,57,1693699020
809,2023,9,3,0,28,1693700880
810,2023,9,3,0,31,1693701060
811,2023,9,3,2,11,1693707060
812,2023,9,3,2,24,1693707840
813,2023,9,3,2,51,1693709460
814,2023,9,3,3,39,1693712340
815,2023,9,3,4,30,1693715400
816,2023,9,3,4,30,1693715400
817,2023,9,3,4,42,1693716120
818,2023,9,3,5,59,1693720740
819,2023,9,3,6,55,1693724100
820,2023,9,3,7,20,1693725600
821,2023,9,3,7,20,1693725600
822,2023,9,3,7,21,1693725660
823,2023,9,3,7,24,1693725840
824,2023,9,3,7,39,1693726740
825,2023,9,3,7,45,1693727100
826,2023,9,3,7,48,1693727280
827,2023,9,3,7,50,1693727400
828,2023,9,3,8,2,1693728120
829,2023,9,3,8,5,1693728300
830,2023,9,3,8,20,1693729200
831,2023,9,3,8,25,1693729500
832,2023,9,3,8,49,1693730940
833,2023,9,3,8,54,1693731240
834,2023,9,3,9,0,1693731600
835,2023,9,3,9,0,1693731600
836,2023,9,3,9,20,1693732800
837,2023,9,3,9,25,1693733100
838,2023,9,3,9,25,1693733100
839,2023,9,3,9,25,1693733100
840,2023,9,3,9,29,1693733340
841,2023,9,3,9,30,1693733400
842,2023,9,3,9,35,1693733700
843,2023,9,3,9,36,1693733760
844,2023,9,3,9,40,1693734000
845,2023,9,3,9,41,1693734060
846,2023,9,3,9,45,1693734300
847,2023,9,3,10,5,1693735500
848,2023,9,3,10,8,1693735680
849,2023,9,3,10,10,1693735800
850,2023,9,3,10,21,1693736460
851,2023,9,3,10,22,1693736520
852,2023,9,3,10,22,1693736520
853,2023,9,3,10,25,1693736700
854,2023,9,3,10,29,1693736940
855,2023,9,3,10,34,1693737240
856,2023,9,3,10,42,1693737720
857,2023,9,3,10,44,1693737840
858,2023,9,3,10,45,1693737900
859,2023,9,3,10,46,1693737960
860,2023,9,3,10,50,1693738200
861,2023,9,3,10,56,1693738560
862,2023,9,3,11,4,1693739040
863,2023,9,3,11,10,1693739400
864,2023,9,3,11,11,1693739460
865,2023,9,3,11,13,1693739580
866,2023,9,3,11,16,1693739760
867,2023,9,3,11,20,1693740000
868,2023,9,3,11,21,1693740060
869,2023,9,3,11,27,1693740420
870,2023,9,3,11,28,1693740480
871,2023,9,3,11,30,1693740600
872,2023,9,3,11,31,1693740660
873,2023,9,3,11,32,1693740720
874,2023,9,3,11,33,1693740780
875,2023,9,3,11,34,1693740840
876,2023,9,3,11,35,1693740900
877,2023,9,3,11,36,1693740960
878,2023,9,3,11,38,1693741080
879,2023,9,3,11,39,1693741140
880,2023,9,3,11,40,1693741200
881,2023,9,3,11,45,1693741500
882,2023,9,3,11,50,1693741800
883,2023,9,3,11,51,1693741860
884,2023,9,3,11,52,1693741920
885,2023,9,3,11,56,1693742160
886,2023,9,3,11,57,1693742220
887,2023,9,3,12,1,1693742460
888,2023,9,3,12,5,1693742700
889,2023,9,3,12,10,1693743000
890,2023,9,3,12,13,1693743180
891,2023,9,3,12,15,1693743300
892,2023,9,3,12,18,1693743480
893,2023,9,3,12,27,1693744020
894,2023,9,3,12,28,1693744080
895,2023,9,3,12,30,1693744200
896,2023,9,3,12,30,1693744200
897,2023,9,3,12,32,1693744320
898,2023,9,3,12,35,1693744500
899,2023,9,3,12,35,1693744500
900,2023,9,3,12,37,1693744620
901,2023,9,3,12,40,1693744800
902,2023,9,3,12,42,1693744920
903,2023,9,3,12,53,1693745580
904,2023,9,3,13,0,1693746000
905,2023,9,3,13,1,1693746060
906,2023,9,3,13,1,1693746060
907,2023,9,3,13,19,1693747140
908,2023,9,3,13,24,1693747440
909,2023,9,3,13,28,1693747680
910,2023,9,3,13,34,1693748040
911,2023,9,3,13,34,1693748040
912,2023,9,3,13,34,1693748040
913,2023,9,3,13,36,1693748160
914,2023,9,3,13,40,1693748400
915,2023,9,3,13,45,1693748700
916,2023,9,3,13,45,1693748700
917,2023,9,3,13,50,1693749000
918,2023,9,3,13,52,1693749120
919,2023,9,3,14,0,1693749600
920,2023,9,3,14,7,1693750020
921,2023,9,3,14,12,1693750320
922,2023,9,3,14,18,1693750680
923,2023,9,3,14,20,1693750800
924,2023,9,3,14,20,1693750800
925,2023,9,3,14,20,1693750800
926,2023,9,3,14,28,1693751280
927,2023,9,3,14,30,1693751400
928,2023,9,3,14,32,1693751520
929,2023,9,3,14,35,1693751700
930,2023,9,3,14,46,1693752360
931,2023,9,3,14,52,1693752720
932,2023,9,3,14,52,1693752720
933,2023,9,3,14,55,1693752900
934,2023,9,3,14,57,1693753020
935,2023,9,3,14,58,1693753080
936,2023,9,3,15,0,1693753200
937,2023,9,3,15,0,1693753200
938,2023,9,3,15,5,1693753500
939,2023,9,3,15,5,1693753500
940,2023,9,3,15,9,1693753740
941,2023,9,3,15,12,1693753920
942,2023,9,3,15,13,1693753980
943,2023,9,3,15,21,1693754460
944,2023,9,3,15,25,1693754700
945,2023,9,3,15,29,1693754940
946,2023,9,3,15,37,1693755420
947,2023,9,3,15,40,1693755600
948,2023,9,3,15,45,1693755900
949,2023,9,3,15,48,1693756080
950,2023,9,3,15,49,1693756140
951,2023,9,3,15,50,1693756200
952,2023,9,3,15,58,1693756680
953,2023,9,3,16,10,1693757400
954,2023,9,3,16,18,1693757880
955,2023,9,3,16,19,1693757940
956,2023,9,3,16,32,1693758720
957,2023,9,3,16,36,1693758960
958,2023,9,3,16,37,1693759020
959,2023,9,3,16,40,1693759200
960,2023,9,3,16,50,1693759800
961,2023,9,3,16,55,1693760100
962,2023,9,3,17,4,1693760640
963,2023,9,3,17,9,1693760940
964,2023,9,3,17,12,1693761120
965,2023,9,3,17,20,1693761600
966,2023,9,3,17,24,1693761840
967,2023,9,3,17,30,1693762200
968,2023,9,3,17,30,1693762200
969,2023,9,3,17,34,1693762440
970,2023,9,3,17,34,1693762440
971,2023,9,3,17,37,1693762620
972,2023,9,3,17,40,1693762800
973,2023,9,3,17,42,1693762920
974,2023,9,3,17,45,1693763100
975,2023,9,3,17,47,1693763220
976,2023,9,3,17,50,1693763400
977,2023,9,3,17,58,1693763880
978,2023,9,3,18,0,1693764000
979,2023,9,3,18,8,1693764480
980,2023,9,3,18,13,1693764780
981,2023,9,3,18,16,1693764960
982,2023,9,3,18,17,1693765020
983,2023,9,3,18,19,1693765140
984,2023,9,3,18,21,1693765260
985,2023,9,3,18,23,1693765380
986,2023,9,3,18,23,1693765380
987,2023,9,3,18,30,1693765800
988,2023,9,3,18,37,1693766220
989,2023,9,3,18,40,1693766400
990,2023,9,3,18,52,1693767120
991,2023,9,3,18,54,1693767240
992,2023,9,3,19,3,1693767780
993,2023,9,3,19,9,1693768140
994,2023,9,3,19,10,1693768200
995,2023,9,3,19,10,1693768200
996,2023,9,3,19,15,1693768500
997,2023,9,3,19,31,1693769460
998,2023,9,3,19,35,1693769700
999,2023,9,3,19,40,1693770000
1000,2023,9,3,19,44,1693770240
1001,2023,9,3,19,44,1693770240
1002,2023,9,3,19,50,1693770600
1003,2023,9,3,19,50,1693770600
1004,2023,9,3,19,57,1693771020
1005,2023,9,3,20,1,1693771260
1006,2023,9,3,20,20,1693772400
1007,2023,9,3,20,20,1693772400
1008,2023,9,3,20,30,1693773000
1009,2023,9,3,20,39,1693773540
1010,2023,9,3,20,39,1693773540
1011,2023,9,3,20,40,1693773600
1012,2023,9,3,20,41,1693773660
1013,2023,9,3,20,41,1693773660
1014,2023,9,3,20,41,1693773660
1015,2023,9,3,20,48,1693774080
1016,2023,9,3,20,48,1693774080
1017,2023,9,3,20,48,1693774080
1018,2023,9,3,21,4,1693775040
1019,2023,9,3,21,9,1693775340
1020,2023,9,3,21,21,1693776060
1021,2023,9,3,21,28,1693776480
1022,2023,9,3,21,41,1693777260
1023,2023,9,3,21,43,1693777380
1024,2023,9,3,21,45,1693777500
1025,2023,9,3,21,45,1693777500
1026,2023,9,3,21,46,1693777560
1027,2023,9,3,21,47,1693777620
1028,2023,9,3,22,5,1693778700
1029,2023,9,3,22,7,1693778820
1030,2023,9,3,22,9,1693778940
1031,2023,9,3,22,14,1693779240
1032,2023,9,3,22,19,1693779540
1033,2023,9,3,22,26,1693779960
1034,2023,9,3,22,30,1693780200
1035,2023,9,3,22,31,1693780260
1036,2023,9,3,22,36,1693780560
1037,2023,9,3,22,40,1693780800
1038,2023,9,3,22,44,1693781040
1039,2023,9,3,22,45,1693781100
1040,2023,9,3,22,45,1693781100
1041,2023,9,3,22,50,1693781400
1042,2023,9,3,22,57,1693781820
1043,2023,9,3,23,0,1693782000
1044,2023,9,3,23,3,1693782180
1045,2023,9,3,23,24,1693783440
1046,2023,9,3,23,25,1693783500
1047,2023,9,3,23,30,1693783800
1048,2023,9,3,23,37,1693784220
1049,2023,9,4,0,1,1693785660
1050,2023,9,4,0,15,1693786500
1051,2023,9,4,0,15,1693786500
1052,2023,9,4,0,18,1693786680
1053,2023,9,4,1,32,1693791120
1054,2023,9,4,2,56,1693796160
1055,2023,9,4,3,25,1693797900
1056,2023,9,4,4,35,1693802100
1057,2023,9,4,4,57,1693803420
1058,2023,9,4,5,20,1693804800
1059,2023,9,4,6,22,1693808520
1060,2023,9,4,7,13,1693811580
1061,2023,9,4,7,14,1693811640
1062,2023,9,4,8,2,1693814520
1063,2023,9,4,8,10,1693815000
1064,2023,9,4,8,18,1693815480
1065,2023,9,4,8,42,1693816920
1066,2023,9,4,8,57,1693817820
1067,2023,9,4,9,3,1693818180
1068,2023,9,4,9,6,1693818360
1069,2023,9,4,9,20,1693819200
1070,2023,9,4,9,26,1693819560
1071,2023,9,4,9,39,1693820340
1072,2023,9,4,9,40,1693820400
1073,2023,9,4,9,42,1693820520
1074,2023,9,4,9,46,1693820760
1075,2023,9,4,10,1,1693821660
1076,2023,9,4,10,3,1693821780
1077,2023,9,4,10,3,1693821780
1078,2023,9,4,10,6,1693821960
1079,2023,9,4,10,13,1693822380
1080,2023,9,4,10,24,1693823040
1081,2023,9,4,10,27,1693823220
1082,2023,9,4,10,32,1693823520
1083,2023,9,4,10,32,1693823520
1084,2023,9,4,10,37,1693823820
1085,2023,9,4,10,40,1693824000
1086,2023,9,4,10,43,1693824180
1087,2023,9,4,10,45,1693824300
1088,2023,9,4,10,52,1693824720
1089,2023,9,4,10,56,1693824960
1090,2023,9,4,10,56,1693824960
1091,2023,9,4,10,59,1693825140
1092,2023,9,4,11,2,1693825320
1093,2023,9,4,11,5,1693825500
1094,2023,9,4,11,6,1693825560
1095,2023,9,4,11,9,1693825740
1096,2023,9,4,11,9,1693825740
1097,2023,9,4,11,9,1693825740
1098,2023,9,4,11,13,1693825980
1099,2023,9,4,11,15,1693826100
1100,2023,9,4,11,15,1693826100
1101,2023,9,4,11,24,1693826640
1102,2023,9,4,11,25,1693826700
1103,2023,9,4,11,25,1693826700
1104,2023,9,4,11,26,1693826760
1105,2023,9,4,11,35,1693827300
1106,2023,9,4,11,40,1693827600
1107,2023,9,4,11,45,1693827900
1108,2023,9,4,11,58,1693828680
1109,2023,9,4,11,58,1693828680
1110,2023,9,4,12,0,1693828800
1111,2023,9,4,12,1,1693828860
1112,2023,9,4,12,4,1693829040
1113,2023,9,4,12,8,1693829280
1114,2023,9,4,12,14,1693829640
1115,2023,9,4,12,16,1693829760
1116,2023,9,4,12,17,1693829820
1117,2023,9,4,12,23,1693830180
1118,2023,9,4,12,30,1693830600
1119,2023,9,4,12,35,1693830900
1120,2023,9,4,12,35,1693830900
1121,2023,9,4,12,38,1693831080
1122,2023,9,4,12,45,1693831500
1123,2023,9,4,12,46,1693831560
1124,2023,9,4,12,46,1693831560
1125,2023,9,4,12,50,1693831800
1126,2023,9,4,12,50,1693831800
1127,2023,9,4,12,59,1693832340
1128,2023,9,4,13,8,1693832880
1129,2023,9,4,13,11,1693833060
1130,2023,9,4,13,15,1693833300
1131,2023,9,4,13,15,1693833300
1132,2023,9,4,13,19,1693833540
1133,2023,9,4,13,26,1693833960
1134,2023,9,4,13,43,1693834980
1135,2023,9,4,13,49,1693835340
1136,2023,9,4,13,50,1693835400
1137,2023,9,4,14,9,1693836540
1138,2023,9,4,14,20,1693837200
1139,2023,9,4,14,27,1693837620
1140,2023,9,4,14,37,1693838220
1141,2023,9,4,14,40,1693838400
1142,2023,9,4,14,58,1693839480
1143,2023,9,4,14,59,1693839540
1144,2023,9,4,15,1,1693839660
1145,2023,9,4,15,3,1693839780
1146,2023,9,4,15,7,1693840020
1147,2023,9,4,15,13,1693840380
1148,2023,9,4,15,18,1693840680
1149,2023,9,4,15,19,1693840740
1150,2023,9,4,15,26,1693841160
1151,2023,9,4,15,29,1693841340
1152,2023,9,4,15,29,1693841340
1153,2023,9,4,15,29,1693841340
1154,2023,9,4,15,30,1693841400
1155,2023,9,4,15,34,1693841640
1156,2023,9,4,15,38,1693841880
1157,2023,9,4,15,42,1693842120
1158,2023,9,4,15,45,1693842300
1159,2023,9,4,15,49,1693842540
1160,2023,9,4,15,50,1693842600
1161,2023,9,4,15,51,1693842660
1162,2023,9,4,15,57,1693843020
1163,2023,9,4,15,57,1693843020
1164,2023,9,4,16,3,1693843380
1165,2023,9,4,16,10,1693843800
1166,2023,9,4,16,21,1693844460
1167,2023,9,4,16,25,1693844700
1168,2023,9,4,16,28,1693844880
1169,2023,9,4,16,30,1693845000
1170,2023,9,4,16,32,1693845120
1171,2023,9,4,16,35,1693845300
1172,2023,9,4,16,37,1693845420
1173,2023,9,4,16,43,1693845780
1174,2023,9,4,16,45,1693845900
1175,2023,9,4,16,47,1693846020
1176,2023,9,4,16,50,1693846200
1177,2023,9,4,16,53,1693846380
1178,2023,9,4,16,53,1693846380
1179,2023,9,4,16,55,1693846500
1180,2023,9,4,16,56,1693846560
1181,2023,9,4,16,56,1693846560
1182,2023,9,4,17,12,1693847520
1183,2023,9,4,17,18,1693847880
1184,2023,9,4,17,21,1693848060
1185,2023,9,4,17,28,1693848480
1186,2023,9,4,17,30,1693848600
1187,2023,9,4,17,31,1693848660
1188,2023,9,4,17,37,1693849020
1189,2023,9,4,17,39,1693849140
1190,2023,9,4,17,39,1693849140
1191,2023,9,4,17,42,1693849320
1192,2023,9,4,17,47,1693849620
1193,2023,9,4,17,47,1693849620
1194,2023,9,4,17,50,1693849800
1195,2023,9,4,17,52,1693849920
1196,2023,9,4,17,54,1693850040
1197,2023,9,4,18,2,1693850520
1198,2023,9,4,18,5,1693850700
1199,2023,9,4,18,5,1693850700
1200,2023,9,4,18,5,1693850700
1201,2023,9,4,18,7,1693850820
1202,2023,9,4,18,10,1693851000
1203,2023,9,4,18,15,1693851300
1204,2023,9,4,18,15,1693851300
1205,2023,9,4,18,17,1693851420
1206,2023,9,4,18,22,1693851720
1207,2023,9,4,18,26,1693851960
1208,2023,9,4,18,26,1693851960
1209,2023,9,4,18,32,1693852320
1210,2023,9,4,18,35,1693852500
1211,2023,9,4,18,42,1693852920
1212,2023,9,4,18,42,1693852920
1213,2023,9,4,18,43,1693852980
1214,2023,9,4,18,43,1693852980
1215,2023,9,4,18,45,1693853100
1216,2023,9,4,18,46,1693853160
1217,2023,9,4,18,47,1693853220
1218,2023,9,4,18,47,1693853220
1219,2023,9,4,18,49,1693853340
1220,2023,9,4,18,56,1693853760
1221,2023,9,4,19,0,1693854000
1222,2023,9,4,19,19,1693855140
1223,2023,9,4,19,20,1693855200
1224,2023,9,4,19,21,1693855260
1225,2023,9,4,19,22,1693855320
1226,2023,9,4,19,23,1693855380
1227,2023,9,4,19,26,1693855560
1228,2023,9,4,19,28,1693855680
1229,2023,9,4,19,28,1693855680
1230,2023,9,4,19,39,1693856340
1231,2023,9,4,20,15,1693858500
1232,2023,9,4,20,17,1693858620
1233,2023,9,4,20,18,1693858680
1234,2023,9,4,20,20,1693858800
1235,2023,9,4,20,25,1693859100
1236,2023,9,4,20,26,1693859160
1237,2023,9,4,20,27,1693859220
1238,2023,9,4,20,30,1693859400
1239,2023,9,4,20,37,1693859820
1240,2023,9,4,20,43,1693860180
1241,2023,9,4,20,44,1693860240
1242,2023,9,4,20,45,1693860300
1243,2023,9,4,20,50,1693860600
1244,2023,9,4,20,50,1693860600
1245,2023,9,4,21,5,1693861500
1246,2023,9,4,21,16,1693862160
1247,2023,9,4,21,50,1693864200
1248,2023,9,4,21,56,1693864560
1249,2023,9,4,22,5,1693865100
1250,2023,9,4,22,18,1693865880
1251,2023,9,4,22,36,1693866960
1252,2023,9,4,22,40,1693867200
1253,2023,9,4,22,50,1693867800
1254,2023,9,4,23,0,1693868400
1255,2023,9,4,23,15,1693869300
1256,2023,9,4,23,30,1693870200
1257,2023,9,4,23,33,1693870380
1258,2023,9,4,23,48,1693871280
1259,2023,9,5,0,0,1693872000
1260,2023,9,5,0,7,1693872420
1261,2023,9,5,0,15,1693872900
1262,2023,9,5,0,21,1693873260
1263,2023,9,5,0,49,1693874940
1264,2023,9,5,0,50,1693875000
1265,2023,9,5,2,16,1693880160
1266,2023,9,5,2,35,1693881300
1267,2023,9,5,3,22,1693884120
1268,2023,9,5,4,8,1693886880
1269,2023,9,5,4,45,1693889100
1270,2023,9,5,6,5,1693893900
1271,2023,9,5,6,37,1693895820
1272,2023,9,5,6,40,1693896000
1273,2023,9,5,6,44,1693896240
1274,2023,9,5,6,45,1693896300
1275,2023,9,5,6,55,1693896900
1276,2023,9,5,6,55,1693896900
1277,2023,9,5,6,55,1693896900
1278,2023,9,5,7,1,1693897260
1279,2023,9,5,7,2,1693897320
1280,2023,9,5,7,2,1693897320
1281,2023,9,5,7,7,1693897620
1282,2023,9,5,7,8,1693897680
1283,2023,9,5,7,9,1693897740
1284,2023,9,5,7,10,1693897800
1285,2023,9,5,7,10,1693897800
1286,2023,9,5,7,10,1693897800
1287,2023,9,5,7,10,1693897800
1288,2023,9,5,7,13,1693897980
1289,2023,9,5,7,15,1693898100
1290,2023,9,5,7,15,1693898100
1291,2023,9,5,7,16,1693898160
1292,2023,9,5,7,16,1693898160
1293,2023,9,5,7,18,1693898280
1294,2023,9,5,7,23,1693898580
1295,2023,9,5,7,24,1693898640
1296,2023,9,5,7,25,1693898700
1297,2023,9,5,7,25,1693898700
1298,2023,9,5,7,25,1693898700
1299,2023,9,5,7,28,1693898880
1300,2023,9,5,7,30,1693899000
1301,2023,9,5,7,30,1693899000
1302,2023,9,5,7,32,1693899120
1303,2023,9,5,7,33,1693899180
1304,2023,9,5,7,35,1693899300
1305,2023,9,5,7,36,1693899360
1306,2023,9,5,7,36,1693899360
1307,2023,9,5,7,37,1693899420
1308,2023,9,5,7,38,1693899480
1309,2023,9,5,7,38,1693899480
1310,2023,9,5,7,40,1693899600
1311,2023,9,5,7,41,1693899660
1312,2023,9,5,7,46,1693899960
1313,2023,9,5,7,48,1693900080
1314,2023,9,5,7,49,1693900140
1315,2023,9,5,7,53,1693900380
1316,2023,9,5,7,54,1693900440
1317,2023,9,5,7,55,1693900500
1318,2023,9,5,7,56,1693900560
1319,2023,9,5,7,56,1693900560
1320,2023,9,5,7,57,1693900620
1321,2023,9,5,7,58,1693900680
1322,2023,9,5,7,58,1693900680
1323,2023,9,5,8,2,1693900920
1324,2023,9,5,8,3,1693900980
1325,2023,9,5,8,5,1693901100
1326,2023,9,5,8,8,1693901280
1327,2023,9,5,8,8,1693901280
1328,2023,9,5,8,10,1693901400
1329,2023,9,5,8,10,1693901400
1330,2023,9,5,8,15,1693901700
1331,2023,9,5,8,15,1693901700
1332,2023,9,5,8,15,1693901700
1333,2023,9,5,8,18,1693901880
1334,2023,9,5,8,19,1693901940
1335,2023,9,5,8,20,1693902000
1336,2023,9,5,8,21,1693902060
1337,2023,9,5,8,25,1693902300
1338,2023,9,5,8,26,1693902360
1339,2023,9,5,8,28,1693902480
1340,2023,9,5,8,30,1693902600
1341,2023,9,5,8,30,1693902600
1342,2023,9,5,8,33,1693902780
1343,2023,9,5,8,39,1693903140
1344,2023,9,5,8,43,1693903380
1345,2023,9,5,8,43,1693903380
1346,2023,9,5,8,43,1693903380
1347,2023,9,5,8,50,1693903800
1348,2023,9,5,8,52,1693903920
1349,2023,9,5,8,53,1693903980
1350,2023,9,5,8,55,1693904100
1351,2023,9,5,8,57,1693904220
1352,2023,9,5,8,58,1693904280
1353,2023,9,5,9,1,1693904460
1354,2023,9,5,9,1,1693904460
1355,2023,9,5,9,5,1693904700
1356,2023,9,5,9,7,1693904820
1357,2023,9,5,9,10,1693905000
1358,2023,9,5,9,18,1693905480
1359,2023,9,5,9,20,1693905600
1360,2023,9,5,9,22,1693905720
1361,2023,9,5,9,23,1693905780
1362,2023,9,5,9,30,1693906200
1363,2023,9,5,9,34,1693906440
1364,2023,9,5,9,35,1693906500
1365,2023,9,5,9,36,1693906560
1366,2023,9,5,9,40,1693906800
1367,2023,9,5,9,40,1693906800
1368,2023,9,5,9,41,1693906860
1369,2023,9,5,9,43,1693906980
1370,2023,9,5,9,46,1693907160
1371,2023,9,5,9,54,1693907640
1372,2023,9,5,9,55,1693907700
1373,2023,9,5,9,57,1693907820
1374,2023,9,5,10,0,1693908000
1375,2023,9,5,10,1,1693908060
1376,2023,9,5,10,11,1693908660
1377,2023,9,5,10,13,1693908780
1378,2023,9,5,10,13,1693908780
1379,2023,9,5,10,18,1693909080
1380,2023,9,5,10,22,1693909320
1381,2023,9,5,10,23,1693909380
1382,2023,9,5,10,23,1693909380
1383,2023,9,5,10,26,1693909560
1384,2023,9,5,10,27,1693909620
1385,2023,9,5,10,28,1693909680
1386,2023,9,5,10,30,1693909800
1387,2023,9,5,10,30,1693909800
1388,2023,9,5,10,31,1693909860
1389,2023,9,5,10,35,1693910100
1390,2023,9,5,10,50,1693911000
1391,2023,9,5,10,51,1693911060
1392,2023,9,5,10,52,1693911120
1393,2023,9,5,11,3,1693911780
1394,2023,9,5,11,10,1693912200
1395,2023,9,5,11,11,1693912260
1396,2023,9,5,11,12,1693912320
1397,2023,9,5,11,14,1693912440
1398,2023,9,5,11,18,1693912680
1399,2023,9,5,11,19,1693912740
1400,2023,9,5,11,20,1693912800
1401,2023,9,5,11,20,1693912800
1402,2023,9,5,11,20,1693912800
1403,2023,9,5,11,21,1693912860
1404,2023,9,5,11,23,1693912980
1405,2023,9,5,11,29,1693913340
1406,2023,9,5,11,30,1693913400
1407,2023,9,5,11,33,1693913580
1408,2023,9,5,11,35,1693913700
1409,2023,9,5,11,37,1693913820
1410,2023,9,5,11,37,1693913820
1411,2023,9,5,11,43,1693914180
1412,2023,9,5,11,43,1693914180
1413,2023,9,5,11,43,1693914180
1414,2023,9,5,11,45,1693914300
1415,2023,9,5,11,46,1693914360
1416,2023,9,5,11,46,1693914360
1417,2023,9,5,11,47,1693914420
1418,2023,9,5,11,51,1693914660
1419,2023,9,5,11,59,1693915140
1420,2023,9,5,12,0,1693915200
1421,2023,9,5,12,4,1693915440
1422,2023,9,5,12,5,1693915500
1423,2023,9,5,12,5,1693915500
1424,2023,9,5,12,10,1693915800
1425,2023,9,5,12,10,1693915800
1426,2023,9,5,12,12,1693915920
1427,2023,9,5,12,15,1693916100
1428,2023,9,5,12,16,1693916160
1429,2023,9,5,12,22,1693916520
1430,2023,9,5,12,25,1693916700
1431,2023,9,5,12,27,1693916820
1432,2023,9,5,12,30,1693917000
1433,2023,9,5,12,33,1693917180
1434,2023,9,5,12,39,1693917540
1435,2023,9,5,12,43,1693917780
1436,2023,9,5,12,43,1693917780
1437,2023,9,5,12,45,1693917900
1438,2023,9,5,12,46,1693917960
1439,2023,9,5,12,53,1693918380
1440,2023,9,5,12,57,1693918620
1441,2023,9,5,12,57,1693918620
1442,2023,9,5,12,58,1693918680
1443,2023,9,5,12,59,1693918740
1444,2023,9,5,13,0,1693918800
1445,2023,9,5,13,0,1693918800
1446,2023,9,5,13,7,1693919220
1447,2023,9,5,13,10,1693919400
1448,2023,9,5,13,18,1693919880
1449,2023,9,5,13,18,1693919880
1450,2023,9,5,13,19,1693919940
1451,2023,9,5,13,20,1693920000
1452,2023,9,5,13,20,1693920000
1453,2023,9,5,13,26,1693920360
1454,2023,9,5,13,27,1693920420
1455,2023,9,5,13,28,1693920480
1456,2023,9,5,13,40,1693921200
1457,2023,9,5,13,47,1693921620
