Accident_index,Road_category,Speed_limit,Road_type,Pavement,Road_defect,Signal_type,GPS_X,GPS_Y
630,6,40,13,1,4,4,120.542547,24.247517
631,6,50,,,,,120.688208,24.181769
632,6,50,,,,,120.682921,24.188416
633,6,50,4,1,4,4,120.642831,24.133242
634,6,50,4,1,4,1,120.681796,24.144577
635,6,50,,,,,120.64499,24.172972
636,6,50,3,1,4,1,120.683622,24.142935
637,6,50,13,1,4,4,120.662205,24.113131
638,6,40,3,1,4,1,120.719715,24.149161
639,6,30,4,1,4,4,120.530447,24.18503
640,6,50,,,,,120.808817,24.248476
641,6,50,4,1,4,2,120.690327,24.131789
642,6,70,13,1,4,4,120.568748,24.273236
643,6,50,3,1,4,4,120.655837,24.271688
644,6,30,,,,,120.720699,24.157006
645,6,50,13,1,4,4,120.61478,24.180771
646,6,50,4,1,4,1,120.687838,24.173097
647,6,50,,,,,120.667119,24.13216
648,6,50,4,1,4,2,120.630862,24.146619
649,6,40,,,,,120.709594,24.159219
650,6,50,4,1,4,1,120.726853,24.238332
651,6,50,,,,,120.642517,24.229021
652,6,50,,,,,120.684657,24.152906
653,6,50,3,1,4,4,120.688691,24.259141
654,6,50,,,,,120.719433,24.125041
655,6,50,13,1,4,4,120.716113,24.157133
656,6,40,,,,,120.642364,24.178048
657,6,50,13,1,4,4,120.552754,24.253081
658,6,50,,,,,120.636098,24.228785
659,6,50,,,,,120.707735,24.199454
660,6,50,,,,,120.57671,24.224373
661,6,40,13,1,4,4,120.685907,24.163211
662,6,50,,,,,120.630193,24.146756
663,6,50,4,1,4,2,120.580208,24.189254
664,6,50,3,1,4,4,120.65093,24.20961
665,6,50,18,1,4,4,120.660678,24.143164
666,6,50,3,1,4,2,120.692946,24.090637
667,6,40,4,1,4,1,120.646454,24.164454
668,6,50,,,,,120.683326,24.137163
669,6,50,4,1,4,1,120.673964,24.261213
670,6,50,11,1,4,4,120.795814,24.210736
671,6,50,,,,,120.716532,24.158744
672,6,60,,,,,120.616493,24.346646
673,6,50,5,2,4,1,120.716753,24.244174
674,6,60,,,,,120.556701,24.24265
675,6,70,,,,,120.816459,24.260227
676,6,50,,,,,120.641318,24.178384
677,6,40,,,,,120.624366,24.178455
678,6,50,4,1,4,1,120.691723,24.100535
679,6,40,13,1,2,4,120.693205,24.120133
680,6,30,,,,,120.643253,24.176809
681,6,50,,,,,120.694774,24.111463
682,6,50,13,1,4,4,120.677156,24.150952
683,6,50,,,,,120.706467,24.174545
684,6,50,13,1,4,4,120.742502,24.255755
685,6,50,3,1,4,1,120.68092,24.163032
686,6,30,,,,,120.708891,24.158736
687,6,50,4,1,4,2,120.673657,24.147902
688,6,50,4,1,4,1,120.720816,24.13055
689,6,50,13,1,4,4,120.698847,24.142658
690,6,50,3,1,4,1,120.613962,24.215243
691,6,30,11,1,4,4,120.808065,24.095749
692,6,50,4,1,4,1,120.566565,24.268398
693,6,50,,,,,120.662609,24.155678
694,6,40,,,,,120.639071,24.159561
695,6,50,,,,,120.55891,24.234014
696,6,50,,,,,120.666828,24.122352
697,6,50,4,1,4,1,120.655457,24.115199
698,6,30,3,1,4,4,120.710125,24.215289
699,6,50,,,,,120.679933,24.15873
700,6,50,,,,,120.716378,24.173933
701,6,50,4,1,4,4,120.698812,24.06443
702,6,50,,,,,120.699675,24.252765
703,6,30,4,1,4,4,120.568595,24.242297
704,6,50,,,,,120.737155,24.25577
705,6,50,13,1,4,4,120.646988,24.173684
706,6,50,4,1,4,1,120.681069,24.168519
707,6,30,,,,,120.67362,24.051601
708,6,50,,,,,120.657252,24.196477
709,6,30,3,1,4,4,120.640375,24.109952
710,6,50,4,1,4,3,120.734512,24.238708
711,6,50,4,1,4,1,120.643413,24.178482
712,6,50,,,,,120.552469,24.257
713,6,80,,,,,120.720804,24.168689
714,6,50,,,,,120.642214,24.164294
715,6,50,3,1,4,4,120.798776,24.259724
716,6,50,,,,,120.658169,24.151044
717,6,50,3,1,4,4,120.697348,24.170656
718,6,30,,,,,120.63832,24.173306
719,6,40,,,,,120.677442,24.185682
720,6,40,,,,,120.537628,24.249179
721,6,50,,,,,120.668096,24.177239
722,6,30,13,1,4,4,120.550851,24.218885
723,6,50,13,1,4,4,120.655164,24.168452
724,6,50,13,1,4,1,120.691964,24.06611
725,6,50,4,1,4,1,120.679443,24.115017
726,6,50,3,1,4,1,120.638093,24.233375
727,6,30,4,1,4,4,120.648704,24.064988
728,6,30,,,,,120.659627,24.148146
729,6,50,13,1,4,4,120.666847,24.117138
730,6,30,,,,,120.586314,24.181498
731,6,50,,,,,120.709279,24.253445
732,6,50,3,1,4,4,120.718015,24.25329
733,6,50,,,,,120.639314,24.143874
734,6,50,,,,,120.686022,24.152688
735,6,50,,,,,120.682189,24.114963
736,6,50,4,1,4,4,120.690106,24.112515
737,6,30,4,1,4,4,120.712672,24.125769
738,6,30,3,1,4,4,120.689249,24.225263
739,6,50,13,1,4,4,120.618992,24.106492
740,6,50,,,,,120.560278,24.238548
741,6,50,4,1,4,2,120.634433,24.155709
742,6,50,3,1,4,4,120.649018,24.161562
743,6,50,,,,,120.725262,24.254928
744,6,50,13,1,4,3,120.68407,24.097254
745,6,50,,,,,120.643643,24.165818
746,6,50,,,,,120.679077,24.1374
747,6,50,4,1,4,2,120.649968,24.130773
748,6,50,,,,,120.715486,24.182309
749,6,50,,,,,120.636324,24.17098
750,6,50,,,,,120.562446,24.255727
751,6,50,4,1,4,1,120.69431,24.155639
752,6,50,,,,,120.615638,24.189341
753,6,50,,,,,120.574761,24.20826
754,6,50,11,1,4,4,120.808065,24.095749
755,6,50,13,1,4,4,120.575752,24.225742
756,6,60,3,1,4,1,120.800401,24.303186
757,6,50,3,1,4,4,120.686467,24.18932
758,6,50,4,1,4,1,120.671407,24.152216
759,6,50,5,1,4,1,120.687891,24.094591
760,6,30,,,,,120.623414,24.113835
761,6,50,,,,,120.696388,24.194169
762,6,50,,,,,120.689527,24.146928
763,6,50,4,1,4,1,120.655938,24.165527
764,6,30,3,1,4,4,120.648309,24.17487
765,6,30,3,1,4,4,120.677068,24.148824
766,6,50,4,1,4,2,120.645545,24.172416
767,6,50,13,1,4,4,120.609633,24.185346
768,6,50,,,,,120.696356,24.055376
769,6,50,,,,,120.808172,24.243688
770,6,50,4,1,4,2,120.651661,24.176014
771,6,50,,,,,120.592787,24.181897
772,6,50,13,1,4,4,120.613163,24.139428
773,6,50,4,1,4,1,120.690538,24.092791
774,6,50,4,1,4,2,120.635214,24.151302
775,6,40,5,1,4,1,120.661587,24.155869
776,6,50,4,1,4,1,120.703281,24.208381
777,6,50,,,,,120.575355,24.247859
778,6,50,4,1,4,1,120.687983,24.09429
779,6,50,,,,,120.664714,24.176536
780,6,50,13,1,4,4,120.64476,24.173644
781,6,50,,,,,120.627094,24.181222
782,6,50,13,1,4,1,120.680475,24.159301
783,6,30,,,,,120.591665,24.180933
784,6,50,,,,,120.647525,24.166924
785,6,50,,,,,120.698872,24.168049
786,6,50,,,,,120.693185,24.170994
787,6,30,,,,,120.656004,24.227924
788,6,40,3,1,4,4,120.729176,24.106202
789,6,50,3,1,4,4,120.648442,24.17195
790,6,50,,,,,120.680949,24.15816
791,6,50,4,1,4,2,120.685246,24.170838
792,6,,,,,,120.639584,24.182228
793,6,40,4,1,4,1,120.679881,24.146232
794,6,50,,,,,120.639059,24.168866
795,6,30,,,,,120.645316,24.181878
796,6,50,4,1,4,1,120.670077,24.114787
797,6,50,13,1,4,4,120.617381,24.153848
798,6,50,,,,,120.643463,24.116745
799,6,50,13,1,4,4,120.658161,24.158398
800,6,50,,,,,120.590541,24.180993
801,6,50,,,,,120.710781,24.142847
802,6,50,,,,,120.697782,24.13316
803,6,50,3,1,4,1,120.643461,24.228143
804,6,50,13,1,4,4,120.670505,24.159956
805,6,70,,,,,120.625506,24.178439
806,6,50,4,1,4,1,120.637488,24.130122
807,6,30,3,1,4,4,120.685709,24.163146
808,6,50,,,,,120.696714,24.253828
809,6,50,3,1,4,1,120.665277,24.145524
810,6,50,,,,,729999,24.249773
811,6,50,4,1,4,1,120.665287,24.150867
812,6,50,13,1,4,1,120.646945,24.140103
813,6,40,4,1,4,1,120.694288,24.066038
814,6,50,4,1,4,1,120.673501,24.147809
815,6,70,13,1,4,2,120.628215,24.17681
816,6,50,3,1,4,3,120.821394,24.207128
817,6,50,3,1,4,4,120.638516,24.180226
818,6,30,,,,,120.719681,24.151128
819,6,30,,,,,120.708286,24.156403
820,6,30,,,,,120.558161,24.29367
821,6,50,13,1,4,4,120.780361,24.285533
822,6,50,4,1,4,1,120.691682,24.074011
823,6,50,13,1,4,4,120.703457,24.161852
824,6,40,3,1,4,1,120.647837,24.196646
825,6,30,,,,,120.66063,24.13745
826,6,30,4,1,4,3,120.726536,24.24559
827,6,50,,,,,120.666217,24.143139
828,6,30,3,1,4,4,120.699431,24.211559
829,6,50,13,1,4,4,120.564268,24.298593
830,6,50,,,,,120.724498,24.172072
831,6,40,3,1,4,2,120.640716,24.176188
832,6,40,3,1,4,4,120.704979,24.168796
833,6,30,4,1,4,4,120.706649,24.171193
834,6,50,4,1,4,4,120.702043,24.169017
835,6,50,4,1,4,4,120.641006,24.181346
836,6,50,4,1,4,1,120.720661,24.267453
837,6,50,13,1,4,4,120.636553,24.146343
838,6,50,,,,,120.699766,24.072269
839,6,50,3,1,4,4,120.720886,24.13368
840,6,50,4,1,4,2,120.637475,24.138079
841,6,50,,,,,120.675505,24.164576
842,6,50,3,1,4,4,120.687803,24.130835
843,6,50,4,1,4,1,120.506986,24.209364
844,6,50,4,1,4,1,120.651196,24.381169
845,6,50,4,1,4,1,120.703628,24.101394
846,6,50,,,,,120.684868,24.148362
847,6,50,3,1,4,4,120.6695,24.170031
848,6,30,13,1,4,4,120.606865,24.132818
849,6,60,3,1,4,1,120.566694,24.204254
850,6,50,4,1,4,1,120.646347,24.064796
851,6,50,13,1,4,4,120.679473,24.145672
852,6,50,4,1,4,4,120.664363,24.118633
853,6,50,13,1,4,4,120.614034,24.149747
854,6,50,,,,,120.667548,24.166124
855,6,40,4,5,4,4,120.662677,24.226319
856,6,50,,,,,120.671816,24.136692
857,6,50,4,1,4,4,120.559181,24.235551
858,6,50,5,1,4,1,120.550846,24.264889
859,6,50,,,,,120.694326,24.089685
860,6,50,,,,,120.671187,24.174138
861,6,40,13,1,4,4,120.642857,24.157092
862,6,30,15,1,4,4,120.699877,24.324303
863,6,1,,,,,120.636124,24.177444
864,6,50,,,,,120.697156,24.056423
865,6,50,5,1,4,1,120.692441,24.140098
866,6,40,13,1,4,4,120.674746,24.252053
867,6,50,,,,,120.639312,24.159538
868,6,70,5,1,4,1,120.536555,24.193983
869,6,50,,,,,120.657365,24.144335
870,6,60,,,,,120.566414,24.204233
871,6,50,,,,,120.561885,24.232274
872,6,50,,,,,120.612719,24.11008
873,6,50,13,1,4,4,120.715355,24.177642
874,6,30,13,4,4,1,120.667159,24.157836
875,6,50,11,1,4,4,120.707445,24.119688
876,6,50,,,,,120.673338,24.146439
877,6,50,,,,,120.694746,24.134798
878,6,50,4,1,4,2,120.677078,24.185883
879,6,50,13,1,4,4,120.637307,24.181132
880,6,50,,,,,120.627197,24.153022
881,6,50,,,,,120.637477,24.181112
882,6,50,11,1,4,4,120.687708,24.123194
883,6,50,,,,,120.576511,24.26796
884,6,50,3,1,4,4,120.650297,24.163835
885,6,50,4,1,4,2,120.711854,24.144482
886,6,40,,,,,120.646537,24.170714
887,6,30,4,1,4,3,120.642706,24.175034
888,6,50,11,1,4,4,120.698578,24.088293
889,6,50,,,,,120.720645,24.250069
890,6,50,,,,,120.707342,24.211367
891,6,40,,,,,120.575969,24.22651
892,6,50,3,1,4,3,120.554776,24.129825
893,6,40,3,1,4,1,120.570535,24.217277
894,6,50,4,1,4,2,120.653005,24.14776
895,6,50,5,1,4,1,120.692852,24.135826
896,6,50,13,1,4,4,120.534611,24.259864
897,6,50,13,1,4,4,120.687186,24.186417
898,6,50,4,1,4,1,120.713467,24.160704
899,6,50,,,,,120.711706,24.140912
900,6,50,4,1,4,1,120.649827,24.148829
901,6,50,,,,,120.721719,24.181991
902,6,50,17,1,4,1,120.728309,24.244569
903,6,50,4,1,4,4,120.720425,24.117253
904,6,50,,,,,120.666319,24.181735
905,6,50,3,1,4,4,120.693811,24.090843
906,6,50,4,1,4,4,120.715965,24.249407
907,6,50,,,,,120.682986,24.160385
908,6,50,4,1,4,2,120.684116,24.131982
909,6,50,3,1,4,4,120.594136,24.112068
910,6,50,,,,,120.638358,24.147176
911,6,50,,,,,120.725528,24.145941
912,6,50,,,,,120.732783,24.246962
913,6,50,13,1,4,4,120.653902,24.159024
914,6,50,4,1,4,4,120.706973,24.142151
915,6,50,,,,,120.695174,24.156715
916,6,50,3,1,4,2,120.637023,24.172144
917,6,60,,,,,120.580413,24.219849
918,6,50,,,,,120.808806,24.248397
919,6,50,5,1,4,2,120.660053,24.164291
920,6,50,13,1,4,4,120.662795,24.188226
921,6,50,3,1,4,4,120.695485,24.165257
922,6,50,,,,,120.699386,24.148659
923,6,50,13,1,4,4,120.70141,24.156264
924,6,50,,,,,120.593044,24.183185
925,6,40,,,,,120.568916,24.272809
926,6,50,,,,,120.667187,24.153643
927,6,50,18,1,4,4,120.664039,24.140154
928,6,30,13,1,4,4,120.721474,24.139243
929,6,50,,,,,120.669793,24.146766
930,6,50,,,,,120.641499,24.161002
931,6,50,4,1,4,4,120.664449,24.119093
932,6,50,,,,,120.647803,24.147741
933,6,50,,,,,120.717565,24.25323
934,6,50,,,,,120.67579,24.144299
935,6,50,,,,,120.654623,24.161942
936,6,50,11,1,4,4,120.620635,24.152293
937,6,50,13,1,4,4,120.693477,24.316827
938,6,50,,,,,120.644596,24.163101
939,6,50,,,,,120.638225,24.342001
940,6,50,,,,,120.612254,24.150463
941,6,50,,,,,120.641381,24.162412
942,6,50,,,,,120.663593,24.186085
943,6,50,,,,,120.68753,24.155625
944,6,50,4,1,4,2,120.566109,24.231163
945,6,40,,,,,120.720145,24.221409
946,6,60,,,,,120.566846,24.203623
947,6,50,4,1,4,1,120.65667,24.200751
948,6,60,4,1,4,1,120.696028,24.06564
949,6,50,3,1,4,2,120.69377,24.089983
950,6,50,4,1,4,1,120.680864,24.145425
951,6,30,,,,,120.656312,24.168985
952,6,30,4,1,4,4,120.680994,24.17446
953,6,50,,,,,120.61685,24.116186
954,6,30,13,1,4,4,120.717081,24.142827
955,6,50,4,1,4,4,120.719388,24.177934
956,6,60,,,,,120.706858,24.223591
957,6,50,13,1,4,1,120.674401,24.109113
958,6,50,,,,,120.545327,24.151083
959,6,50,13,1,4,4,120.819631,24.214999
960,6,50,,,,,120.637282,24.170901
961,6,30,,,,,120.546948,24.199033
962,6,50,,,,,120.657631,24.196228
963,6,50,4,1,4,1,120.624607,24.104165
964,6,50,,,,,120.71999,24.251714
965,6,40,3,1,4,4,120.614163,24.18346
966,6,50,13,1,4,4,120.53072,24.183356
967,6,50,,,,,120.652287,24.150876
968,6,50,,,,,120.642993,24.129531
969,6,50,,,,,120.683937,24.167225
970,6,50,4,1,4,2,120.641479,24.182273
971,6,50,,,,,120.715,24.251922
972,6,50,3,1,4,4,120.706942,24.168941
973,6,50,13,1,4,4,120.663131,24.161614
974,6,50,,,,,120.68028,24.143161
975,6,50,3,1,4,4,120.580229,24.212351
976,6,50,5,1,4,1,120.693713,24.132929
977,6,50,,,,,120.629316,24.163574
978,6,50,,,,,120.602344,24.107268
979,6,50,,,,,120.661527,24.154423
980,6,50,,,,,120.653677,24.144005
981,6,50,,,,,120.719867,24.253543
982,6,50,13,1,4,4,120.694279,24.152379
983,6,50,13,2,4,4,120.678863,24.111504
984,6,50,,,,,120.642806,24.148794
985,6,50,,,,,120.532103,24.258866
986,6,50,3,1,4,4,120.721558,24.239509
987,6,50,4,1,4,1,120.647847,24.196114
988,6,30,,,,,120.558539,24.221394
989,6,50,4,1,4,1,120.637487,24.175913
990,6,50,,,,,120.647791,24.148854
991,6,40,,,,,120.641369,24.135465
992,6,50,,,,,120.642519,24.164157
993,6,50,13,1,4,4,120.644069,24.131337
994,6,50,,,,,120.684453,24.147933
995,6,50,3,1,4,4,120.817097,24.22982
996,6,40,,,,,120.689134,24.153572
997,6,30,,,,,120.661504,24.13263
998,6,50,13,1,4,4,120.700264,24.065754
999,6,50,,,,,120.585988,24.181813
1000,6,50,,,,,120.649707,24.146428
1001,6,50,,,,,120.734944,24.255561
1002,6,50,,,,,120.67192,24.171681
1003,6,50,,,,,120.744086,24.185738
1004,6,50,,,,,120.689278,24.153931
1005,6,50,4,1,4,4,120.540004,24.252087
1006,6,50,13,1,4,4,120.691116,24.102455
1007,6,50,,,,,120.727615,24.244836
1008,6,50,,,,,120.662036,24.159117
1009,6,40,13,1,4,4,120.668048,24.045741
1010,6,30,4,1,4,4,120.567528,24.264294
1011,6,50,,,,,120.692974,24.092627
1012,6,50,4,1,4,1,120.694457,24.147985
1013,6,40,,,,,120.701227,24.148064
1014,6,50,,,,,120.571689,24.211203
1015,6,50,13,1,4,4,120.669376,24.132843
1016,6,50,13,1,4,4,120.655508,24.1503
1017,6,30,3,1,,,120.70811,24.318004
1018,6,50,4,1,4,2,120.677585,24.144107
1019,6,50,,,,,120.711626,24.167256
1020,6,50,4,1,4,1,120.670529,24.162949
1021,6,50,13,1,4,4,120.634094,24.159439
1022,6,50,4,1,4,1,120.634755,24.153669
1023,6,50,4,1,4,1,120.683663,24.160335
1024,6,30,,,,,120.616283,24.111935
1025,6,50,,,,,120.602322,24.106997
1026,6,50,,,,,120.607664,24.194869
1027,6,50,13,1,4,4,120.616891,24.188607
1028,6,50,13,1,4,4,120.665777,24.175484
1029,6,50,4,1,4,4,120.647327,24.135907
1030,6,50,,,,,120.62768,24.180997
1031,6,50,4,1,4,1,120.681553,24.155745
1032,6,40,13,1,4,1,120.64148,24.167827
1033,6,50,3,1,4,4,120.621404,24.186485
1034,6,50,13,1,4,4,120.683153,24.167158
1035,6,50,3,1,4,1,120.644986,24.180481
1036,6,50,4,1,4,2,120.686216,24.181487
1037,6,40,13,1,4,4,120.583401,24.110564
1038,6,50,,,,,120.624497,24.17857
1039,6,50,,,,,120.682264,24.153767
1040,6,60,,,,,120.610609,24.113735
1041,6,30,,,,,120.660694,24.212213
1042,6,50,4,1,3,1,120.672284,24.170095
1043,6,30,,,,,120.648209,24.182434
1044,6,30,3,1,4,4,120.690708,24.322907
1045,6,50,4,1,4,1,120.701827,24.153694
1046,6,60,4,1,4,1,120.649575,24.163046
1047,6,50,,,,,120.684273,24.142356
1048,6,50,3,1,4,2,120.690338,24.125036
1049,6,50,13,1,4,4,120.697597,24.150206
1050,6,50,,,,,120.684881,24.162816
1051,6,80,13,1,4,4,120.654006,24.19885
1052,6,50,3,1,4,4,120.692918,24.16228
1053,6,50,,,,,120.675777,24.133206
1054,6,50,4,1,4,2,120.678278,24.133497
1055,6,30,4,1,4,4,120.641884,24.146877
1056,6,50,4,1,4,2,120.699022,24.173445
1057,6,50,4,1,4,3,120.652112,24.203749
1058,6,60,,,,,120.648123,24.085967
1059,6,40,4,1,4,2,120.688291,24.130905
1060,6,25,,,,,120.697198,24.111199
1061,6,50,4,1,4,2,120.68509,24.142702
1062,6,50,3,1,4,4,120.719013,24.183809
1063,6,50,3,1,4,1,120.724634,24.181278
1064,6,70,,,,,120.548517,24.142415
1065,6,50,,,,,120.676837,24.097621
1066,6,50,3,1,4,1,120.584206,24.112868
1067,6,50,3,1,4,4,120.608232,24.188973
1068,6,50,,,,,120.699664,24.25259
1069,6,50,13,1,4,4,120.643175,24.138049
1070,6,30,11,1,4,4,120.634247,24.189172
1071,6,30,3,1,4,3,120.666426,24.157457
1072,6,50,,,,,120.677918,24.148941
1073,6,50,13,1,4,4,120.638458,24.106905
1074,6,50,,,,,120.724719,24.141939
1075,6,50,4,1,4,1,120.710912,24.229731
1076,6,50,,,,,120.652068,24.159866
1077,6,50,,,,,120.5836,24.18067
1078,6,50,,,,,120.643793,24.147474
1079,6,40,13,1,4,4,120.753473,24.258897
1080,6,30,13,1,4,4,120.684321,24.018206
1081,6,50,5,1,4,1,120.672327,24.150967
1082,6,40,,,,,120.686632,24.193723
1083,6,40,,,,,120.556601,24.222313
1084,6,50,,,,,120.648654,24.119707
1085,6,50,4,1,4,1,120.67777,24.129335
1086,6,50,13,1,4,4,120.999247,24.19771
1087,6,50,,,,,120.613549,24.186593
1088,6,50,13,1,4,2,120.691729,24.1153
1089,6,40,3,1,4,4,120.705196,24.144877
1090,6,50,,,,,120.686744,24.201317
1091,6,50,,,,,120.705937,24.135002
1092,6,50,4,1,4,4,120.669093,24.14045
1093,6,40,,,,,120.558641,24.232344
1094,6,50,,,,,120.645078,24.133374
1095,6,50,,,,,120.645643,24.163684
1096,6,30,,,,,120.688661,24.113551
1097,6,40,,,,,120.566407,24.230459
1098,6,70,,,,,120.720837,24.168997
1099,6,50,3,1,4,4,120.65074,24.130154
1100,6,50,13,1,4,4,120.614572,24.189451
1101,6,50,,,,,120.690961,24.162561
1102,6,50,,,,,120.715247,24.124657
1103,6,70,4,1,4,1,120.577798,24.300576
1104,6,50,4,1,4,1,120.615709,24.113883
1105,6,50,,,,,120.659304,24.161514
1106,6,50,,,,,120.62417,24.346662
1107,6,50,,,,,120.696962,24.063499
1108,6,50,13,1,4,4,120.669072,24.148232
1109,6,50,3,1,4,4,120.720615,24.120658
1110,6,40,4,1,4,2,120.68627,24.185439
1111,6,50,13,1,4,4,120.687685,24.151976
1112,6,50,3,1,4,4,120.709681,24.210542
1113,6,50,4,1,4,2,120.722498,24.236557
1114,6,50,,,,,120.689258,24.142967
1115,6,50,,,,,120.692423,24.142798
1116,6,50,,,,,120.618731,24.187777
1117,6,40,,,,,120.661587,24.155869
1118,6,50,13,1,4,4,120.722146,24.253586
1119,6,50,,,,,120.726052,24.176323
1120,6,30,,,,,120.604051,24.115114
1121,6,50,13,1,4,4,120.73402,24.134637
1122,6,50,3,1,4,4,120.650297,24.163835
1123,6,40,4,1,4,1,120.690783,24.164959
1124,6,50,,,,,120.703658,24.092427
1125,6,30,,,,,120.64986,24.17498
1126,6,50,,,,,120.635571,24.16829
1127,6,50,,,,,120.727413,24.177001
1128,6,50,,,,,120.675073,24.16712
1129,6,50,13,1,4,4,120.64325,24.170095
1130,6,50,4,1,4,4,120.694687,24.127239
1131,6,50,,,,,120.711169,24.165312
1132,6,50,4,1,4,1,120.646722,24.168985
1133,6,50,,,,,120.6182,24.188154
1134,6,50,,,,,120.689989,24.108808
1135,6,50,13,1,4,4,120.639684,24.151122
1136,6,50,,,,,120.717575,24.17564
1137,6,50,,,,,120.560836,24.241137
1138,6,50,,,,,120.640553,24.149291
1139,6,50,,,,,120.67778,24.064527
1140,6,40,,,,,120.727492,24.251408
1141,6,50,13,1,4,4,120.66117,24.146596
1142,6,50,,,,,120.65727,24.146749
1143,6,70,,,,,120.549519,24.238239
1144,6,50,5,1,4,4,120.650328,24.166036
1145,6,50,13,1,4,4,120.547746,24.150892
1146,6,30,4,1,4,4,120.646289,24.182829
1147,6,50,,,,,120.572501,24.27472
1148,6,50,3,1,4,4,120.719303,24.253345
1149,6,50,4,1,4,1,120.68134,24.152752
1150,6,50,,,,,120.640839,24.141282
1151,6,50,,,,,120.707959,24.185182
1152,6,50,,,,,120.632742,24.110091
1153,6,50,4,1,4,3,120.646151,24.404363
1154,6,40,4,1,4,1,120.703626,24.138833
1155,6,50,4,1,4,2,120.692794,24.162343
1156,6,50,,,,,120.681029,24.157933
1157,6,50,4,1,4,1,120.657895,24.242308
1158,6,40,,,,,120.652313,24.160662
1159,6,80,,,,,120.641818,24.192457
1160,6,30,,,,,120.588642,24.181076
1161,6,70,,,,,120.595293,24.3006
1162,6,50,4,1,4,2,120.717918,24.1288
1163,6,30,,,,,120.808065,24.095749
1164,6,40,3,1,4,4,120.630309,24.348684
1165,6,50,4,1,4,4,120.691513,24.107138
1166,6,50,,,,,120.710221,24.208578
1167,6,50,,,,,120.664118,24.185722
1168,6,50,4,1,4,4,120.695234,24.156711
1169,6,30,,,,,120.655238,24.282015
1170,6,30,13,1,4,4,120.66238,24.193575
1171,6,50,4,1,4,4,120.685065,24.165996
1172,6,50,4,1,4,2,120.655075,24.195852
1173,6,50,,,,,120.629375,24.344547
1174,6,50,,,,,120.536207,24.252529
1175,6,50,4,1,4,1,120.699552,24.251058
1176,6,50,13,1,4,4,120.634216,24.344595
1177,6,50,,,,,120.680502,24.180582
1178,6,,,,,,120.64222,24.179122
1179,6,30,,,,,120.589801,24.188232
1180,6,50,,,,,120.694474,24.154766
1181,6,50,4,1,4,1,120.694672,24.16561
1182,6,50,3,1,4,4,120.72169,24.204056
1183,6,50,3,1,4,4,120.716698,24.175343
1184,6,50,13,1,4,4,120.615023,24.190281
1185,6,50,,,,,120.681828,24.145106
1186,6,60,13,1,4,4,120.572604,24.24414
1187,6,50,,,,,120.666745,24.122387
1188,6,50,4,1,4,3,120.673823,24.145975
1189,6,50,13,1,4,4,120.706984,24.209128
1190,6,50,3,1,4,4,120.654573,24.137842
1191,6,50,13,1,4,4,120.68055,24.109494
1192,6,50,13,1,4,4,120.73297,24.159912
1193,6,50,,,,,120.71707,24.124071
1194,6,50,13,1,4,4,120.693678,24.164605
1195,6,40,3,1,4,4,120.61503,24.183416
1196,6,30,,,,,120.680364,24.179335
1197,6,40,,,,,120.751905,24.259163
1198,6,50,3,1,4,4,120.710013,24.143878
1199,6,50,,,,,120.675102,24.10551
1200,6,50,,,,,120.523315,24.205917
1201,6,40,4,1,4,1,120.656361,24.155923
1202,6,30,,,,,120.807045,24.221978
1203,6,50,13,1,4,4,120.646094,24.132561
1204,6,50,4,1,4,1,120.622068,24.10642
1205,6,30,11,1,4,4,120.605485,24.36369
1206,6,50,3,1,4,4,120.622331,24.366839
1207,6,50,,,,,120.56261,24.236665
1208,6,50,13,1,4,4,120.632552,24.343639
1209,6,50,13,1,4,4,120.645537,24.176343
