Accident_index,Climate,Light,Road_condition,Protective_equipement,Action_status,Drinking_situation,Impact_site,Run_away
892,5,2,4,2,11,2,13,1
893,5,2,4,2,9,2,16,1
894,5,1,4,3,11,2,4,1
895,5,2,4,5,15,2,2,1
896,5,2,4,3,5,2,16,1
897,5,2,4,3,1,2,8,1
898,5,2,4,1,9,2,11,1
899,7,,,,,2,,1
900,5,2,4,2,9,2,12,1
901,5,,,,,9,,1
902,5,1,4,3,9,2,8,1
903,6,2,4,1,9,2,12,1
904,5,,,,,2,,1
905,5,3,4,3,6,2,2,1
906,5,2,4,3,14,2,8,1
907,5,,,,,2,,1
908,5,3,4,1,9,2,12,1
909,5,1,4,3,6,2,2,1
910,5,,,,,1,,1
911,5,,,,,1,,1
912,5,,,,,2,,1
913,5,3,4,3,11,2,4,1
914,5,2,4,1,9,2,11,1
915,5,,,,,1,,1
916,5,3,4,3,5,1,2,1
917,5,,,,,2,,1
918,5,,,,,2,,1
919,5,2,4,5,5,2,2,1
920,5,2,4,1,9,2,14,1
921,5,2,4,5,6,2,1,1
922,5,,,,,2,,1
923,5,2,4,2,15,2,14,1
924,5,,,,,1,,1
925,7,,,,,2,,1
926,5,,,,,2,,1
927,5,2,4,5,5,2,2,1
928,5,2,4,,,,,1
929,5,,,,,1,,1
930,7,,,,,1,,1
931,5,2,4,5,9,2,15,1
932,5,,,,,1,,1
933,5,,,,,2,,1
934,5,,,,,,,1
935,5,,,,,1,,1
936,5,2,4,5,9,2,14,1
937,5,2,4,3,9,2,1,1
938,5,,,,,1,,1
939,5,,,,,2,,1
940,5,,,,,2,,1
941,5,,,,,1,,1
942,5,,,,,1,,1
943,5,,,,,2,,1
944,5,2,4,3,6,2,5,1
945,5,,,,,2,,1
946,5,,,,,2,,1
947,5,2,4,5,5,2,6,1
948,6,2,5,,,2,,1
949,6,3,4,1,9,2,11,1
950,5,2,4,1,1,2,13,1
951,5,,,,,2,,1
952,5,2,4,3,9,2,4,1
953,7,,,,,2,,1
954,6,2,4,1,9,2,14,1
955,6,2,4,1,9,2,12,1
956,5,,,,,2,,1
957,6,2,4,2,9,2,14,1
958,7,,,,,2,,1
959,7,3,4,,,2,,1
960,6,,,,,1,,1
961,7,,,,,2,,1
962,7,,,,,1,,1
963,7,1,5,,,2,,1
964,5,,,,,2,,1
965,7,3,4,1,9,2,14,1
966,6,2,5,1,1,2,14,1
967,6,,,,,1,,1
968,7,,,,,,,1
969,7,,,,,2,,1
970,7,2,5,3,6,2,5,1
971,5,,,,,2,,1
972,7,2,4,5,5,2,14,1
973,7,2,5,3,9,1,1,1
974,5,,,,,1,,1
975,7,1,5,5,6,2,4,1
976,6,1,5,2,6,2,11,1
977,7,,,,,1,,1
978,7,,,,,2,,1
979,7,,,,,1,,1
980,7,,,,,1,,1
981,5,,,,,2,,1
982,7,2,5,1,9,2,11,1
983,7,1,5,,,2,,1
984,6,,,,,1,,1
985,5,,,,,9,,1
986,7,1,4,1,9,9,11,1
987,7,1,5,5,1,1,16,1
988,5,,,,,2,,1
989,7,1,5,3,9,2,8,1
990,6,,,,,2,,1
991,7,,,,,1,,1
992,6,,,,,9,,1
993,6,1,5,5,13,2,4,1
994,6,,,,,2,,1
995,7,3,5,3,9,2,1,1
996,7,,,,,1,,1
997,7,,,,,1,,1
998,7,1,5,,,1,,1
999,5,,,,,2,,1
1000,6,,,,,2,,1
1001,7,,,,,2,,1
1002,7,,,,,1,,1
1003,7,,,,,1,,1
1004,7,,,,,9,,1
1005,5,1,4,1,6,2,12,1
1006,6,2,5,,,2,,1
1007,6,,,,,2,,1
1008,5,,,,,1,,1
1009,5,1,4,1,9,2,13,1
1010,7,1,5,3,9,2,4,1
1011,7,,,,,9,,1
1012,5,1,4,3,5,2,1,1
1013,5,,,,,2,,1
1014,5,,,,,2,,1
1015,7,1,5,5,13,1,7,1
1016,5,1,4,3,15,2,5,1
1017,6,1,4,3,5,2,8,1
1018,5,1,4,1,5,2,12,1
1019,7,,,,,2,,1
1020,7,1,5,1,9,2,11,1
1021,5,1,4,5,9,2,5,1
1022,5,1,4,4,9,2,12,1
1023,5,1,4,5,21,2,16,1
1024,7,,,,,2,,1
1025,5,,,,,1,,1
1026,5,,,,,2,,1
1027,5,1,4,3,9,2,1,1
1028,5,1,4,5,5,2,16,1
1029,5,1,4,2,9,2,12,1
1030,5,,,,,2,,1
1031,7,1,4,5,9,1,14,1
1032,5,1,4,1,9,2,16,1
1033,5,1,4,2,8,2,11,1
1034,5,1,4,2,9,2,16,1
1035,5,1,4,3,5,2,5,1
1036,5,2,4,2,9,2,11,1
1037,5,1,4,1,9,2,11,1
1038,5,,,,,2,,1
1039,5,,,,,2,,1
1040,5,,,,,2,,1
1041,5,,,,,2,,1
1042,5,1,4,5,6,2,2,1
1043,5,,,,,2,,1
1044,5,1,4,3,6,2,8,1
1045,5,1,4,3,5,2,1,1
1046,5,1,4,5,9,2,5,1
1047,5,,,,,1,,1
1048,5,1,4,2,9,2,14,1
1049,5,1,4,1,9,2,12,1
1050,5,,,,,2,,1
1051,5,1,4,5,9,2,8,1
1052,5,2,4,2,9,2,12,1
1053,5,,,,,1,,1
1054,5,1,4,5,5,2,15,1
1055,5,2,4,3,9,2,1,1
1056,7,1,5,3,9,2,2,1
1057,5,1,4,5,9,2,1,1
1058,7,,,,,2,,1
1059,6,3,4,1,11,2,14,1
1060,7,,,,,2,,1
1061,7,1,5,3,6,2,8,1
1062,6,1,5,5,9,2,11,1
1063,5,2,4,2,9,2,12,1
1064,7,,,,,2,,1
1065,7,,,,,2,,1
1066,7,1,5,1,1,2,14,1
1067,6,2,5,5,5,2,12,1
1068,7,,,,,2,,1
1069,6,3,5,2,1,2,14,1
1070,6,2,5,5,9,2,14,1
1071,7,1,5,2,9,2,11,1
1072,6,,,,,1,,1
1073,6,2,5,1,9,2,12,1
1074,6,,,,,2,,1
1075,6,2,4,1,9,2,12,1
1076,7,,,,,1,,1
1077,7,,,,,2,,1
1078,7,,,,,1,,1
1079,5,2,4,6,9,1,15,1
1080,6,3,5,,,,,1
1081,6,2,5,1,5,2,14,1
1082,7,,,,,1,,1
1083,7,,,,,2,,1
1084,6,,,,,2,,1
1085,7,3,5,1,9,2,11,1
1086,5,3,4,1,9,2,11,1
1087,7,,,,,1,,1
1088,7,2,5,1,6,2,14,1
1089,6,3,5,3,11,2,8,1
1090,7,,,,,1,,1
1091,7,,,,,1,,1
1092,6,2,5,1,9,2,12,1
1093,5,,,,,2,,1
1094,7,,,,,1,,1
1095,7,,,,,1,,1
1096,7,,,,,2,,1
1097,7,,,,,2,,1
1098,7,,,,,1,,1
1099,7,2,5,3,6,2,1,1
1100,5,3,4,1,9,2,11,1
1101,5,,,,,1,,1
1102,5,,,,,2,,1
1103,7,3,5,3,9,2,4,1
1104,7,1,5,1,3,2,11,1
1105,7,,,,,1,,1
1106,5,,,,,1,,1
1107,7,,,,,2,,1
1108,5,2,4,5,1,2,8,1
1109,5,2,4,1,6,1,11,1
1110,5,2,4,1,9,2,14,1
1111,5,2,4,2,9,2,11,1
1112,5,2,4,2,6,2,12,1
1113,5,2,4,3,5,2,1,1
1114,5,,,,,2,,1
1115,5,,,,,2,,1
1116,7,,,,,1,,1
1117,7,,,,,1,,1
1118,5,2,4,1,11,2,11,1
1119,7,,,,,1,,1
1120,7,,,,,2,,1
1121,5,2,4,3,1,2,4,1
1122,5,2,4,3,5,2,16,1
1123,7,1,5,5,6,2,11,1
1124,7,,,,,1,,1
1125,5,,,,,1,,1
1126,7,,,,,1,,1
1127,5,,,,,1,,1
1128,5,,,,,1,,1
1129,6,3,5,1,9,2,14,1
1130,7,3,5,3,2,1,6,1
1131,7,,,,,1,,1
1132,7,1,5,3,6,2,8,1
1133,7,,,,,1,,1
1134,7,,,,,2,,1
1135,7,2,5,1,9,2,11,1
1136,7,,,,,2,,1
1137,7,,,,,1,,1
1138,5,,,,,2,,1
1139,7,,,,,2,,1
1140,7,,,,,2,,1
1141,7,2,5,1,11,2,14,1
1142,7,,,,,2,,1
1143,6,,,,,1,,1
1144,6,2,5,5,6,2,14,1
1145,7,2,5,3,9,2,1,1
1146,6,2,5,2,9,2,12,1
1147,7,,,,,2,,1
1148,5,2,4,5,11,2,14,1
1149,6,3,5,5,9,2,11,1
1150,6,,,,,1,,1
1151,5,,,,,1,,1
1152,5,,,,,2,,1
1153,6,2,5,1,9,2,11,1
1154,6,2,5,1,9,2,11,1
1155,5,2,4,1,5,2,12,1
1156,5,,,,,2,,1
1157,6,3,5,1,9,2,11,1
1158,5,,,,,11,,1
1159,7,,,,,1,,1
1160,5,,,,,2,,1
1161,7,,,,,2,,1
1162,5,3,4,3,9,2,1,1
1163,7,,,,,2,,1
1164,7,3,5,1,6,2,11,1
1165,6,2,4,1,9,2,12,1
1166,7,,,,,2,,1
1167,7,,,,,,,1
1168,6,3,4,3,6,2,16,1
1169,5,,,,,1,,1
1170,7,2,5,3,2,2,5,1
1171,6,2,5,3,2,2,6,1
1172,5,2,4,3,5,2,2,1
1173,7,,,,,2,,1
1174,6,,,,,9,,1
1175,6,2,5,1,9,8,11,1
1176,7,2,5,3,7,2,5,1
1177,7,,,,,2,,1
1178,5,,,,,,,1
1179,5,,,,,2,,1
1180,7,,,,,1,,1
1181,7,2,5,1,9,2,11,1
1182,6,2,5,3,6,2,5,1
1183,7,1,5,3,5,2,5,1
1184,5,3,4,3,11,2,4,1
1185,5,,,,,1,,1
1186,5,2,5,,,2,,1
1187,5,,,,,2,,1
1188,5,1,4,5,9,2,4,1
1189,6,2,4,2,1,2,11,1
1190,5,2,4,1,12,2,14,1
1191,5,1,4,3,1,2,4,1
1192,7,2,5,5,2,11,3,1
1193,5,,,,,1,,1
1194,5,2,4,1,9,2,11,1
1195,5,1,4,2,9,2,14,1
1196,5,,,,,2,,1
1197,7,,,,,2,,1
1198,7,2,5,1,1,2,11,1
1199,5,,,,,2,,1
1200,7,,,,,2,,1
1201,5,1,4,1,9,2,12,1
1202,7,,,,,2,,1
1203,5,1,4,5,1,2,8,1
1204,5,1,4,,,2,,1
1205,7,2,5,1,9,8,11,1
1206,7,1,5,3,6,2,2,1
1207,7,,,,,2,,1
1208,7,1,5,2,9,2,11,1
1209,5,1,4,5,2,2,8,1
1210,5,,,,,2,,1
1211,5,1,4,3,6,2,1,1
1212,5,,,,,1,,1
1213,5,1,4,1,9,1,11,1
1214,7,,,,,2,,1
1215,5,1,4,5,11,2,8,1
1216,5,,,,,1,,1
1217,5,,,,,2,,1
1218,5,,,,,2,,1
1219,5,1,4,1,9,2,14,1
1220,5,1,4,2,9,2,11,1
1221,5,,,,,2,,1
1222,5,,,,,2,,1
1223,5,1,4,3,9,2,1,1
1224,5,,,,,2,,1
1225,7,,,,,1,,1
1226,5,1,4,,,,,2
1227,5,1,4,2,9,2,11,1
1228,5,1,4,3,5,11,6,2
1229,5,1,4,6,16,10,17,1
1230,6,1,4,3,6,2,5,1
1231,5,1,4,3,5,2,2,1
1232,5,,,,,2,,1
1233,5,1,4,2,9,2,14,1
1234,5,,,,,2,,1
1235,5,1,4,2,9,2,11,1
1236,5,,,,,2,,1
1237,5,1,4,3,5,2,5,1
1238,5,,,,,1,,1
1239,6,3,5,3,9,1,1,1
1240,6,2,4,5,13,9,7,1
1241,6,2,4,3,6,2,6,1
1242,5,,,,,1,,1
1243,6,1,4,1,9,2,14,1
1244,6,1,4,1,1,2,16,1
1245,5,1,4,,,2,,1
1246,6,1,4,1,9,2,11,1
1247,6,1,5,,,2,,1
1248,7,1,5,3,9,2,5,1
1249,7,,,,,9,,1
1250,6,2,4,3,9,2,2,1
1251,7,,,,,2,,1
1252,6,1,5,2,9,2,14,1
1253,6,1,5,1,6,2,14,1
1254,6,1,5,2,9,2,14,1
1255,6,,,,,,,1
1256,5,,,,,2,,1
1257,5,1,4,3,6,2,8,1
1258,5,1,4,5,9,2,7,1
1259,5,,,,,9,,1
1260,7,1,4,2,9,2,14,1
1261,5,,,,,1,,1
1262,5,2,4,2,9,2,11,1
1263,5,1,4,3,5,2,2,1
1264,5,1,4,3,9,2,1,1
1265,7,,,,,9,,1
1266,7,1,4,5,9,2,5,1
1267,6,1,5,2,9,2,12,1
1268,6,1,4,2,9,2,12,1
1269,5,2,4,2,6,2,15,1
1270,6,2,4,2,9,2,11,1
1271,7,,,,,2,,1
1272,7,2,5,5,9,2,1,1
1273,7,2,5,2,9,2,11,1
1274,7,2,5,3,9,2,1,1
1275,6,3,5,5,9,1,15,1
1276,6,2,5,1,9,8,11,1
1277,6,3,5,3,1,2,8,1
1278,7,2,5,5,6,7,1,1
1279,7,1,5,1,9,2,11,1
1280,6,3,5,2,9,2,11,1
1281,7,,,,,9,,1
1282,7,,,,,2,,1
1283,7,,,,,1,,1
1284,7,,,,,2,,1
1285,7,2,5,3,11,2,15,1
1286,7,2,5,1,9,2,11,1
1287,7,,,,,1,,1
1288,7,3,4,2,9,2,11,1
1289,7,,,,,1,,1
1290,6,2,5,2,9,2,11,1
1291,7,,,,,1,,1
1292,7,3,5,3,14,2,2,1
1293,7,2,5,5,9,2,12,1
1294,7,2,5,1,9,2,11,1
1295,7,2,5,5,5,2,2,2
1296,7,,,,,2,,1
1297,7,3,5,1,5,2,14,1
1298,7,,,,,,,1
1299,7,1,5,1,9,2,11,1
1300,7,2,4,1,5,2,14,1
1301,7,2,5,3,9,2,2,1
1302,7,,,,,2,,1
1303,7,,,,,1,,1
1304,7,,,,,9,,2
1305,7,1,5,2,1,2,11,1
1306,7,,,,,1,,1
1307,7,3,5,1,9,2,11,1
1308,7,,,,,1,,1
1309,7,3,5,1,9,2,11,1
1310,7,,,,,2,,1
1311,7,,,,,1,,1
1312,5,,,,,2,,1
1313,6,3,5,3,9,1,1,1
1314,7,,,,,9,,1
1315,7,,,,,2,,1
1316,7,,,,,1,,1
1317,7,3,4,2,9,2,15,1
1318,7,3,5,2,9,2,11,1
1319,7,,,,,2,,1
1320,7,2,5,3,8,4,8,1
1321,7,2,5,2,9,2,11,1
1322,7,,,,,2,,1
1323,7,,,,,2,,1
1324,6,2,5,2,9,2,11,1
1325,7,,,,,2,,1
1326,7,3,5,3,5,2,5,1
1327,7,,,,,1,,1
1328,7,,,,,2,,1
1329,7,1,5,1,9,2,11,1
1330,7,3,5,1,9,2,11,1
1331,7,,,,,1,,1
1332,7,,,,,2,,1
1333,7,2,5,1,7,1,13,1
1334,7,,,,,1,,1
1335,7,,,,,2,,1
1336,7,,,,,2,,1
1337,7,,,,,1,,1
1338,7,2,5,5,9,2,11,1
1339,7,1,5,5,9,2,12,1
1340,7,2,5,3,6,2,5,1
1341,7,,,,,1,,1
1342,7,3,5,3,1,2,7,1
1343,7,3,5,3,9,2,1,1
1344,7,2,5,1,9,2,14,1
1345,7,2,5,3,5,2,2,1
1346,7,2,5,3,9,2,8,1
1347,7,,,,,1,,1
1348,7,,,,,10,,1
1349,7,,,,,2,,1
1350,7,,,,,2,,1
1351,7,,,,,2,,1
1352,7,,,,,2,,1
1353,7,1,5,1,9,2,14,1
1354,7,3,5,2,9,2,11,1
1355,7,,,,,2,,1
1356,7,,,,,2,,1
1357,7,,,,,1,,1
1358,7,2,5,5,5,2,12,1
1359,7,1,5,3,9,2,5,1
1360,7,1,5,4,1,2,8,1
1361,7,1,5,1,9,2,12,1
1362,7,,,,,1,,1
1363,7,,,,,2,,1
1364,7,1,5,1,5,2,12,1
1365,7,,,,,1,,1
1366,7,,,,,2,,1
1367,7,3,5,2,9,2,11,1
1368,7,,,,,2,,1
1369,7,,,,,2,,1
1370,7,3,5,3,6,2,5,1
1371,7,2,5,5,1,2,7,1
1372,7,3,5,2,6,2,12,1
1373,7,,,,,1,,1
1374,7,3,5,1,9,2,11,1
1375,7,,,,,1,,1
1376,7,2,5,1,5,2,13,1
1377,7,,,,,2,,1
1378,7,3,5,3,11,2,4,1
1379,7,,,,,1,,1
1380,7,,,,,9,,2
1381,7,2,5,2,6,2,14,1
1382,7,,,,,2,,1
1383,7,,,,,2,,1
1384,7,1,5,3,5,2,2,1
1385,7,,,,,2,,1
1386,7,3,5,1,9,3,11,1
1387,7,,,,,2,,1
1388,7,3,5,5,9,2,14,1
1389,7,3,5,2,9,1,11,1
1390,7,,,,,,,1
1391,6,2,5,3,1,2,4,1
1392,7,2,5,1,9,2,11,1
1393,7,3,5,3,5,2,1,1
1394,7,,,,,2,,1
1395,7,2,5,3,1,2,7,1
1396,7,2,5,2,9,2,11,1
1397,7,,,,,1,,1
1398,7,,,,,1,,1
1399,7,2,5,1,9,2,11,1
1400,7,,,,,1,,1
1401,7,,,,,1,,1
1402,7,1,5,,,2,,1
1403,7,,,,,2,,1
1404,7,,,,,2,,1
1405,7,1,5,3,1,2,4,1
1406,7,,,,,2,,1
1407,7,,,,,1,,1
1408,7,3,5,3,7,2,2,1
1409,7,1,5,5,9,2,1,1
1410,7,,,,,1,,1
1411,7,2,5,2,7,2,12,1
1412,7,,,,,1,,1
1413,7,2,5,5,6,2,13,1
1414,7,,,,,1,,1
1415,7,3,5,5,9,2,12,1
1416,7,3,5,1,6,2,14,1
1417,7,,,,,2,,1
1418,7,,,,,11,,1
1419,7,,,,,2,,1
1420,7,,,,,2,,1
1421,7,1,5,5,9,2,8,1
1422,7,2,5,1,15,2,11,1
1423,7,,,,,2,,1
1424,7,2,5,3,5,2,2,1
1425,7,,,,,2,,1
1426,7,2,5,1,1,2,14,1
1427,7,3,5,3,6,2,8,1
1428,7,,,,,2,,1
1429,7,1,5,3,9,2,1,1
1430,7,1,5,1,9,2,11,1
1431,7,,,,,1,,1
1432,7,,,,,2,,1
1433,7,,,,,1,,1
1434,7,1,5,1,9,2,16,1
1435,7,,,,,1,,1
1436,7,,,,,2,,1
1437,7,3,5,3,9,2,1,1
1438,7,3,5,1,6,2,14,1
1439,7,,,,,1,,1
1440,7,3,5,2,6,2,12,1
1441,7,2,5,1,5,2,12,1
1442,7,2,5,1,6,2,14,1
1443,7,2,5,3,9,2,8,1
1444,7,,,,,1,,1
1445,7,,,,,1,,1
1446,7,2,5,3,5,2,5,1
1447,7,2,5,3,2,2,7,1
1448,7,,,,,2,,1
1449,7,1,5,5,15,2,11,1
1450,7,,,,,1,,1
1451,7,,,,,2,,1
1452,7,,,,,2,,1
1453,5,,,,,10,,1
1454,7,,,,,2,,1
1455,7,,,,,1,,1
1456,7,,,,,1,,1
1457,7,2,5,3,5,2,8,1
1458,6,2,5,5,9,2,5,1
1459,7,,,,,1,,1
1460,7,3,5,3,6,2,8,1
1461,7,,,,,1,,1
1462,7,2,5,2,9,2,11,1
1463,7,,,,,1,,1
1464,7,3,5,3,2,2,3,1
1465,7,2,5,5,9,2,1,1
1466,7,2,5,2,9,2,11,1
1467,6,1,5,3,14,2,6,1
1468,6,1,5,1,9,2,16,1
1469,5,,,,,2,,1
1470,5,,,,,2,,1
1471,5,,,,,2,,1
1472,5,,,,,2,,1
1473,5,2,4,3,9,2,1,1
1474,6,,,,,1,,1
1475,7,,,,,2,,1
1476,5,1,4,,,2,,1
1477,5,,,,,2,,1
1478,5,,,,,1,,1
1479,5,,,,,1,,1
1480,5,,,,,1,,1
1481,5,2,4,3,9,2,1,1
1482,5,3,4,1,9,2,14,1
1483,5,,,,,1,,1
1484,5,3,4,3,11,2,8,1
1485,7,2,4,3,6,2,11,1
1486,5,,,,,2,,1
1487,5,,,,,1,,1
1488,5,3,4,3,9,2,4,1
1489,5,3,4,2,9,2,14,1
1490,5,1,4,3,7,1,8,1
1491,5,,,,,1,,1
1492,5,,,,,2,,1
1493,7,2,5,,,2,,1
1494,5,,,,,1,,1
1495,5,2,4,1,6,2,14,1
1496,5,,,,,2,,1
1497,5,,,,,1,,1
1498,5,2,4,3,1,2,4,1
1499,5,,,,,2,,1
1500,5,3,4,3,1,2,2,1
1501,5,,,,,,,1
1502,5,2,4,1,12,2,16,1
1503,5,,,,,1,,1
1504,5,,,,,1,,1
1505,5,,,,,2,,1
1506,5,2,4,3,6,2,1,1
1507,5,2,4,3,5,2,5,1
1508,5,1,4,1,9,2,11,1
1509,7,2,4,5,13,2,4,1
1510,5,2,4,3,6,2,1,1
1511,6,2,4,1,9,2,11,1
1512,5,,,,,2,,1
1513,5,2,4,,,2,,1
1514,5,,,,,1,,1
1515,5,,,,,1,,1
1516,5,,,,,2,,1
1517,5,1,4,1,9,2,14,1
1518,5,,,,,9,,1
1519,5,1,5,,,2,,1
1520,5,,,,,2,,1
1521,5,2,4,5,5,2,2,1
1522,5,2,4,3,11,2,4,1
1523,5,,,,,2,,1
1524,5,2,4,3,5,2,1,1
1525,5,3,4,3,1,2,8,1
1526,5,,,,,2,,1
1527,5,,,,,1,,1
1528,5,,,,,2,,1
1529,5,1,4,1,11,2,14,1
1530,5,,,,,1,,1
1531,5,,,,,2,,1
1532,5,1,4,5,9,2,12,1
1533,5,2,4,1,9,2,12,1
1534,5,3,4,3,6,2,5,1
1535,5,,,,,2,,1
1536,5,,,,,9,,1
1537,5,,,,,1,,1
1538,5,2,4,1,6,2,14,1
1539,5,1,4,3,6,2,8,1
1540,5,1,4,3,6,2,8,1
1541,5,2,4,3,9,2,8,1
1542,5,,,,,1,,1
1543,5,,,,,2,,1
1544,5,1,4,3,6,2,1,1
1545,5,,,,,2,,1
1546,5,,,,,2,,1
1547,5,2,4,1,6,2,14,1
1548,5,,,,,2,,1
1549,5,,,,,1,,1
1550,5,3,4,1,9,2,11,1
1551,5,,,,,1,,1
1552,5,,,,,9,,1
1553,5,,,,,1,,1
1554,5,,,,,2,,1
1555,5,,,,,1,,1
1556,5,,,,,1,,1
1557,5,1,4,1,9,2,14,1
1558,5,,,,,2,,1
1559,5,1,4,3,9,2,5,1
1560,5,3,4,1,9,2,11,1
1561,5,,,,,2,,1
1562,5,,,,,1,,1
1563,5,,,,,1,,1
1564,5,,,,,2,,1
1565,5,,,,,2,,1
1566,5,,,,,11,,1
1567,5,1,4,3,7,9,2,2
1568,7,,,,,1,,1
1569,5,,,,,1,,1
1570,5,,,,,2,,1
1571,5,2,4,3,6,2,6,1
1572,5,1,4,1,9,9,11,1
1573,5,,,,,9,,1
1574,5,,,,,1,,1
1575,5,,,,,2,,1
1576,5,,,,,11,,1
1577,5,1,4,5,6,9,4,2
1578,5,1,4,3,9,2,6,1
1579,5,1,4,3,14,2,4,1
1580,5,1,4,3,2,2,7,1
1581,5,1,4,2,9,2,12,1
1582,5,1,4,1,1,2,12,1
1583,5,1,4,1,9,2,11,1
1584,5,,,,,2,,1
1585,5,1,4,2,9,2,14,1
1586,5,,,,,2,,1
1587,5,1,4,,,,,2
1588,5,1,4,3,5,2,2,1
1589,5,2,4,5,9,2,12,1
1590,5,1,4,2,9,2,11,1
1591,5,,,,,1,,1
1592,5,1,4,3,5,2,6,1
1593,5,3,4,1,6,2,12,1
1594,5,1,4,1,9,2,11,1
1595,5,,,,,1,,1
1596,5,2,4,1,9,1,14,1
1597,5,,,,,2,,1
1598,5,,,,,1,,1
1599,7,,,,,1,,1
1600,5,,,,,2,,1
1601,5,3,4,1,9,2,11,1
1602,5,,,,,2,,1
1603,5,1,4,3,6,2,8,1
1604,5,,,,,2,,1
1605,5,,,,,2,,1
1606,5,1,4,3,5,2,2,1
1607,5,,,,,1,,1
1608,5,,,,,2,,1
1609,5,,,,,9,,1
1610,5,,,,,1,,1
1611,5,3,4,2,9,2,12,1
1612,5,2,4,3,9,2,1,1
1613,5,,,,,2,,1
1614,5,1,4,1,9,1,11,1
1615,5,2,4,3,9,2,1,1
1616,5,1,4,3,6,2,2,1
1617,5,,,,,1,,1
1618,5,,,,,2,,1
1619,5,3,4,1,9,2,11,1
1620,5,1,4,1,9,2,11,1
1621,5,,,,,1,,1
1622,5,,,,,2,,1
1623,5,1,4,3,9,2,1,1
1624,5,,,,,2,,1
1625,5,,,,,2,,1
1626,5,,,,,1,,1
1627,5,,,,,1,,1
1628,5,1,4,3,9,2,5,1
1629,5,1,4,1,9,2,11,1
1630,5,,,,,1,,1
1631,5,1,4,3,5,2,8,1
1632,5,1,4,2,9,2,12,1
1633,5,1,4,1,9,2,11,1
1634,5,,,,,1,,1
1635,5,1,4,3,5,2,2,1
1636,5,,,,,1,,1
1637,5,1,4,2,9,2,11,1
1638,5,,,,,,,1
1639,5,,,,,1,,1
1640,5,1,4,5,1,2,11,1
1641,5,1,4,1,9,2,12,1
1642,5,,,,,1,,1
1643,5,,,,,9,,1
1644,5,1,4,1,9,2,12,1
1645,5,,,,,2,,1
1646,5,1,4,1,9,2,14,1
1647,5,,,,,2,,1
1648,5,,,,,2,,1
1649,5,,,,,1,,1
1650,5,2,4,1,9,2,11,1
1651,5,,,,,2,,1
1652,5,1,4,3,1,2,16,1
1653,5,,,,,11,,1
1654,5,,,,,1,,1
1655,5,,,,,2,,1
1656,5,,,,,2,,1
1657,5,1,4,1,9,9,12,1
1658,5,,,,,1,,1
1659,5,,,,,2,,1
1660,5,,,,,1,,1
1661,5,1,4,,,2,,1
1662,5,,,,,2,,1
1663,5,1,4,3,9,2,16,1
1664,5,2,4,3,6,2,8,1
1665,5,,,,,2,,1
1666,5,,,,,2,,1
1667,5,,,,,2,,1
1668,5,1,4,3,9,2,1,1
1669,5,,,,,1,,1
1670,5,1,4,,,2,,1
1671,5,,,,,1,,1
1672,5,1,4,3,1,2,8,1
1673,5,,,,,1,,1
1674,5,1,4,3,11,2,8,1
1675,5,,,,,1,,1
1676,5,,,,,2,,1
1677,5,,,,,1,,1
1678,5,,,,,1,,1
1679,5,1,4,1,9,2,11,1
1680,5,,,,,2,,1
1681,5,1,4,5,9,2,13,1
1682,5,,,,,1,,1
1683,5,,,,,1,,1
1684,5,,,,,2,,1
1685,5,,,,,2,,1
1686,5,,,,,1,,1
1687,5,,,,,1,,1
1688,5,3,4,5,9,2,12,1
1689,5,1,4,5,1,2,5,1
1690,5,1,4,3,9,2,8,1
1691,5,1,4,1,9,2,11,1
1692,7,,,,,2,,1
1693,5,1,4,3,2,2,3,1
1694,5,2,4,3,6,2,1,1
1695,5,,,,,1,,1
1696,5,1,4,1,12,2,16,1
1697,5,1,4,5,15,2,14,1
1698,5,,,,,2,,1
1699,5,,,,,2,,1
1700,5,,,,,1,,1
1701,5,,,,,1,,1
1702,5,1,4,3,9,2,1,1
1703,5,2,4,1,6,2,11,1
1704,5,1,4,2,9,2,12,1
1705,5,1,4,3,1,2,3,1
1706,5,1,4,5,9,2,12,1
1707,5,1,4,,,2,,1
1708,5,1,4,2,5,2,12,1
1709,5,,,,,2,,1
1710,5,,,,,2,,1
1711,5,1,4,3,6,2,1,1
1712,5,2,4,3,9,2,5,1
1713,5,1,4,1,9,2,11,1
1714,7,3,5,1,9,2,12,1
1715,5,1,4,3,6,2,8,1
1716,5,3,4,5,9,2,11,1
1717,5,1,4,1,5,2,14,1
1718,7,1,5,2,9,2,11,1
1719,5,1,4,3,9,2,2,1
1720,5,1,4,3,6,2,6,1
1721,5,,,,,1,,1
1722,6,1,5,1,9,2,11,1
1723,5,1,4,3,5,2,3,1
1724,5,1,4,1,9,2,11,1
1725,7,,,,,1,,1
1726,5,1,4,,,2,,1
1727,5,1,4,3,8,2,4,1
1728,6,1,4,5,9,2,14,1
1729,6,1,4,3,5,2,5,1
1730,5,1,4,2,6,2,14,1
1731,5,1,4,3,7,2,5,1
1732,7,,,,,2,,1
1733,5,2,4,3,5,2,5,1
1734,6,1,4,5,5,2,16,1
1735,6,1,4,1,9,2,14,1
1736,5,1,4,1,9,2,11,1
1737,7,2,5,5,6,2,16,1
1738,7,,,,,1,,1
1739,6,1,4,5,9,2,14,1
1740,7,3,5,3,9,2,2,1
1741,7,,,,,1,,1
1742,7,1,5,2,9,2,15,1
1743,7,,,,,9,,1
1744,7,,,,,2,,1
